단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
경동우신알프스타운,2015,8100,2022,2,3,45.1894,12,삼남읍 교동리,1678,31710,직거래,,
남창럭키,1991,8900,2022,2,3,52.56,5,온양읍 대안리,575,31710,직거래,,
덕신주공,1992,5600,2022,2,3,39.99,4,온산읍 덕신리,1329-5,31710,직거래,,
울산덕하신일해피트리,2019,41000,2022,2,3,74.8854,1,청량읍 상남리,696-1,31710,중개거래,,
울산온양서희스타힐스,2017,38900,2022,2,3,84.993,21,온양읍 발리,1311,31710,중개거래,,
월드메르디앙,2008,57300,2022,2,3,84.5519,3,범서읍 굴화리,353,31710,중개거래,,
진하비치,1993,9500,2022,2,3,59.94,9,서생면 진하리,73-3,31710,중개거래,,
천상극동,1998,14300,2022,2,3,59.88,4,범서읍 천상리,259-5,31710,중개거래,,
경동우신알프스타운,2015,7600,2022,2,4,44.5733,9,삼남읍 교동리,1678,31710,중개거래,,
삼아,1993,5500,2022,2,4,66,4,삼남읍 방기리,565-2,31710,중개거래,,
성림그린빌,2003,14600,2022,2,4,59.9616,15,온양읍 발리,626-12,31710,직거래,,
성림그린빌,2003,14600,2022,2,4,59.9616,15,온양읍 발리,626-12,31710,직거래,,
일신파크맨션,1993,24850,2022,2,4,84.9,13,범서읍 구영리,840,31710,중개거래,,
강변그린빌(7-1),2002,36000,2022,2,5,59.95,9,범서읍 굴화리,7-1,31710,중개거래,,
구영지구푸르지오1단지,2006,42500,2022,2,5,84.995,12,범서읍 구영리,370-1,31710,중개거래,,
대진그린피아,1993,7900,2022,2,5,59.85,16,삼남읍 교동리,840-2,31710,중개거래,,
문수애시앙1단지,2014,49000,2022,2,5,102.89,14,범서읍 천상리,268,31710,중개거래,,
미도파,1993,11500,2022,2,5,59.76,11,온양읍 대안리,417,31710,중개거래,,
양우내안애더퍼스트,2019,27100,2022,2,5,63.9584,13,언양읍 송대리,53-1,31710,중개거래,,
이지스타운아파트,2016,15500,2022,2,5,72.9774,5,삼남읍 교동리,1646-7,31710,중개거래,,
반송대방타운,1995,10500,2022,2,6,84.51,2,언양읍 반송리,425-6,31710,중개거래,,
상아해미안1차,1993,15000,2022,2,6,84.51,12,온양읍 대안리,400-1,31710,중개거래,,
