연월,서울,지방광역시_통합,부산,대구,인천,광주,대전,울산
2015-12-01,528.9792919184677,280.4607234831985,288.50525613555266,306.33729076125695,297.30473457190254,219.06130079499323,249.00565374869458,278.8896168388425
2016-01-01,531.6372076808293,281.2732689902862,289.42636431256943,306.57159794713493,299.46791589535667,220.86956327000337,248.6892868752221,280.43600831672387
2016-02-01,534.2877214760568,282.2374006029899,290.66907583398273,306.83534939996866,301.21970767885097,222.83477000523962,248.98564320639886,281.38522025879655
2016-03-01,537.2128907283661,282.6717971756411,291.72926132423044,306.2044095371195,302.59589197972235,224.59697637846355,249.51055070651157,282.32048343230815
2016-04-01,542.7961284887375,283.84199031181794,293.69837160181015,305.5956660288371,304.7484976891129,225.88173298485165,250.26512762576547,284.01559072170966
2016-05-01,548.8271868708329,284.8233545913732,295.9789235581454,304.1853150482014,306.67298036441434,226.8570807279941,250.73170125308351,283.94380191227873
2016-06-01,555.0147263151952,286.10507984818946,298.71761514852443,303.30274754264855,309.22211234617043,227.64888512064616,251.63426747108397,286.34380679399675
2016-07-01,560.2104294138609,287.20671246675414,301.0378512178908,303.0249573631033,311.2579064501055,228.30390895121968,252.32063739020677,287.54945547692904
2016-08-01,565.8184085066886,288.9230061104495,305.63695772930555,302.77942876443774,312.78844866456296,228.73259331225077,253.80438871411403,289.9094693665356
2016-09-01,570.5463098254835,290.6364347444746,309.31535482558064,302.65246652902266,314.3679149839478,228.97000355635748,255.6585847079704,292.05169940847287
2016-10-01,574.2071655686972,292.31238687674437,312.9013638496353,302.88851889955487,316.25479498340695,230.1428860598381,256.7750578617385,294.35557100721707
2016-11-01,575.3212019101128,293.40599261241124,315.1100032405853,303.0816375142869,317.71991405519833,230.82006429172247,257.7699941060987,296.6480739131303
2016-12-01,578.1626207249018,294.3622671884659,318.66580746198815,303.4816153583799,319.3841073910915,231.69961767235398,258.23723022293603,295.59360927405623
2017-01-01,582.0365626760127,295.67954069661204,321.9098312955991,303.1915302879783,320.5498822681862,232.99551164769923,259.8150918578502,296.71874042282803
2017-02-01,587.1729411818234,296.5492036925951,325.0441181261984,303.0264711883039,321.58270092112826,233.09656311516986,260.1562019912655,298.31709830955174
2017-03-01,592.8869035524152,297.92068228261104,328.41256522730424,303.3715339915451,322.97108215938255,234.29371062655784,260.572018726404,299.76031826143964
2017-04-01,597.5881845024095,299.0531077622858,331.3914340645679,303.8821476271932,323.99870436551777,235.58725332705433,260.95224916524796,299.8183112197899
2017-05-01,604.4029152174654,300.29741277215794,333.83663933371184,305.8566691628645,324.6918021485787,237.43752180459197,261.49368148668094,301.44488628550954
2017-06-01,607.431156946238,301.90086233609475,335.5222306341834,308.61106225588856,326.3606733578659,239.30155917543513,262.0517696945445,300.9971855020662
2017-07-01,613.3022414766107,303.56940853171096,337.02634918360764,312.4573267029172,327.7422233659685,241.25432448440225,262.99297674202404,301.17970608333667
2017-08-01,615.8812127750344,304.74173237552196,336.97999740853896,314.2927397472826,329.8981466294969,242.94566569385756,263.76327659694715,302.12709383899715
2017-09-01,622.9098147124492,305.0970491907883,337.480597017443,314.7870738442867,331.4369579225325,244.49795091067094,264.9100178409318,301.37987369887526
2017-10-01,630.8598098826311,305.0595579955235,337.2117653666285,314.8815593862468,331.56384965334775,245.70257361942845,265.2659505308688,300.88094043818563
2017-11-01,643.1031255180751,305.45804707617157,338.2581783125984,315.97984405294386,331.6934923008917,247.01956332183667,265.66406618916307,299.1751985793839
2017-12-01,656.3263156653597,306.91522299061677,339.8529894918847,318.3664248502576,331.2488229904851,248.62589739430305,267.39269484743613,301.33562323374974
