연월,서울,지방광역시_통합,부산,대구,인천,광주,대전,울산
2008-05-01,494.9328305444261,174.8571233242311,155.05670614484666,167.1404461937842,271.8233398179955,111.69459031424525,155.69501402825483,157.12318626986493
2008-06-01,496.59591509811776,174.20136838475594,158.8503475041829,166.08758958801792,280.02333527793985,115.0575287643822,143.2317934234416,156.64518338745688
2008-07-01,498.14951086830297,163.20544992246903,154.5887938837543,175.02917152858808,283.4041843794282,117.2968566128807,130.56951673813705,146.72591598893268
2008-08-01,501.5859543323766,164.34310345993197,162.28753347543312,161.2474698218928,276.77993051057064,115.60004767012276,141.3261099988223,144.60735087366942
2008-09-01,492.9812336941775,147.16404731577853,152.3708671608425,137.55689118833754,287.4561987303048,106.2007790056752,143.7699680511182,147.75135389686838
2008-10-01,480.03149296329104,147.05379450186476,149.3288590604027,153.95606818423914,282.6522199976446,106.95419760092054,146.44351464435147,153.38364316829254
2008-11-01,528.6809410520751,150.06207027870073,153.48164974511434,159.02799604654774,292.38549509994107,132.69620037949232,140.73458840900702,154.269530172609
2008-12-01,559.6642014791125,150.51899854944145,154.20835785756327,158.21382723716548,288.2861681473201,113.11910936063572,155.36989243260555,158.18278114517742
2009-01-01,595.6688509430269,154.30281043134116,155.05168389463157,152.42467043314502,280.6974070842888,113.7059412829156,160.3474194087189,158.39901097202906
2009-02-01,543.2965563356737,150.60240963855424,158.7301587301587,139.515455304929,272.7388050234682,107.76224953695908,161.6316302380621,172.5575191730577
2009-03-01,532.258064516129,162.9623069176696,168.13329418116717,156.97676472133514,264.3112600784723,116.7347619444676,163.19261607531985,158.0050029032353
2009-04-01,541.4083238116898,172.1051906925513,164.84163428705992,164.21967940803108,274.19280814623306,123.7415686449909,165.18150935118513,173.7177972110612
2009-05-01,520.9713024282561,175.80392419566144,170.91152815013405,144.92753623188406,274.96626180836705,139.11128903122497,170.4603931991504,177.1887431196652
2009-06-01,536.6395262768319,181.69694949158196,179.51393665674587,165.36735175998112,279.594542576243,126.93258812177706,160.09557945041814,169.66519957809362
2009-07-01,533.689126084056,169.70026355494514,183.88529569642776,165.95808814505477,280.3422489891593,123.56386427745149,172.97297297297297,174.30877150004474
2009-08-01,541.5587473510714,197.6748050066269,187.0042187225838,177.64759580206436,286.62420382165607,124.7170909459731,197.1129697867144,182.4843737644934
