연월,0
2006-01-01,2.2597331425782268
2006-02-01,2.1788771712674646
2006-03-01,2.4960160916224554
2006-04-01,2.431602328431373
2006-05-01,2.371047925303882
2006-06-01,2.5096453421643554
2006-07-01,2.229335710140608
2006-08-01,2.1969509274400014
2006-09-01,2.319495469123313
2006-10-01,2.5082516556135905
2006-11-01,2.242050169943908
2006-12-01,2.224519015447829
2007-01-01,2.1866034061033224
2007-02-01,2.227117915980247
2007-03-01,2.1676154332700825
2007-04-01,2.1972902391652473
2007-05-01,2.3574830492843724
2007-06-01,2.344528476993715
2007-07-01,2.228697879268559
2007-08-01,2.3999948408832625
2007-09-01,2.2315042582242923
2007-10-01,2.3609125178733916
2007-11-01,2.4413720629976194
2007-12-01,2.7173382281742096
2008-01-01,2.5490162663281044
2008-02-01,2.573464073738083
2008-03-01,2.5237773062650013
2008-04-01,2.743359196870225
2008-05-01,2.8304985300867065
2008-06-01,2.850700426194666
2008-07-01,3.0522847803486317
2008-08-01,3.0520657318283324
2008-09-01,3.34987548036348
2008-10-01,3.264325783563537
2008-11-01,3.5230817492400957
2008-12-01,3.7182296379368873
2009-01-01,3.8603888631573353
2009-02-01,3.607489134068873
2009-03-01,3.266142180872733
2009-04-01,3.145798924675442
2009-05-01,2.9633656063811165
2009-06-01,2.953486713885059
2009-07-01,3.1448927356041465
2009-08-01,2.739644778366752
2009-09-01,3.087943569500895
2009-10-01,2.827414617497547
2009-11-01,2.8395344459046057
2009-12-01,2.9879285369386763
2010-01-01,3.0427965826998475
2010-02-01,2.9478292847082006
2010-03-01,2.803702099840485
2010-04-01,2.626547502429986
2010-05-01,2.677262123168218
2010-06-01,2.579361520080393
2010-07-01,2.7884957002261705
2010-08-01,2.7172255131523744
2010-09-01,2.524966117269089
2010-10-01,2.559649762193235
2010-11-01,2.5609917395048165
2010-12-01,2.4913283324649895
2011-01-01,2.3990051021328913
2011-02-01,2.348068068068068
2011-03-01,2.3186866836866833
2011-04-01,2.297029001187749
2011-05-01,2.235355254672999
2011-06-01,2.1787164694059937
2011-07-01,2.2727874641359525
2011-08-01,2.169677156913189
2011-09-01,2.155641394077219
2011-10-01,2.1732683037503686
2011-11-01,2.190647978905418
2011-12-01,2.274442707240234
2012-01-01,2.1527014502032187
2012-02-01,2.1200631332481605
2012-03-01,2.1211259856959472
2012-04-01,2.132333554897608
2012-05-01,2.2081412530052043
2012-06-01,2.0765331969141942
2012-07-01,2.1098528648496955
2012-08-01,2.0257268698738966
2012-09-01,2.0716636952923753
2012-10-01,2.0788928032209357
2012-11-01,2.1030233257585076
2012-12-01,2.129313149022368
2013-01-01,2.090789375152481
2013-02-01,2.134183477023521
2013-03-01,2.058963398482813
2013-04-01,2.0021042944104783
2013-05-01,2.011765027917874
2013-06-01,1.9639364044372938
2013-07-01,1.86522199862062
2013-08-01,1.8504716881071848
2013-09-01,1.866302093199446
2013-10-01,1.9233900611415788
2013-11-01,1.9569557336603598
2013-12-01,1.9906352324521221
2014-01-01,1.9855696483434244
2014-02-01,1.9907714947221302
2014-03-01,1.8913983807893688
2014-04-01,1.9115941926631732
2014-05-01,1.9133541420800835
2014-06-01,1.9353022692011586
2014-07-01,1.9199975709335793
2014-08-01,1.8891986770656863
2014-09-01,1.875736132381147
2014-10-01,1.8761891705409033
2014-11-01,1.8331639914285283
2014-12-01,1.8980740052414933
2015-01-01,1.8635906796362647
2015-02-01,1.8702492769943442
2015-03-01,1.8590209257953054
2015-04-01,1.8970560431138201
2015-05-01,1.8758007378046513
2015-06-01,1.8463341412438807
2015-07-01,1.8205934357375988
2015-08-01,1.8624656081770108
2015-09-01,1.8801227837285452
2015-10-01,1.9250728517716083
2015-11-01,1.9795417441413248
2015-12-01,1.9488928523992939
2016-01-01,1.9121563513770998
2016-02-01,1.9059163902276934
2016-03-01,1.949386354749602
2016-04-01,2.0370399373531716
2016-05-01,2.049810327576235
2016-06-01,2.0019577167019027
2016-07-01,1.9489875791334093
2016-08-01,1.9584693381484823
2016-09-01,1.9389195246169404
2016-10-01,1.9419587589474485
2016-11-01,1.9377083368099595
2016-12-01,1.98875952895511
2017-01-01,1.9666526424233586
2017-02-01,2.04718030232158
2017-03-01,2.071957244301053
2017-04-01,2.1322145084181736
2017-05-01,2.218189277814195
2017-06-01,1.9950074012778878
2017-07-01,2.047767732989962
