연월,observed,trend,seasonal,resid
2006-01-01,150.28833706013887,,0.9971748545532747,
2006-02-01,144.61072809820078,,0.9881896646019751,
2006-03-01,141.4184407833951,,0.9898036567099058,
2006-04-01,141.90317195325542,,0.992485358349897,
2006-05-01,140.11676396997498,,0.9941867363041481,
2006-06-01,126.47402705862704,,1.0105819728199097,
2006-07-01,141.5434671745556,143.5475387339483,1.0019423920669306,0.9841274082785757
2006-08-01,146.05418138987042,143.61027959526245,1.0121935912922275,1.0047658918922036
2006-09-01,147.45534209639365,144.17330935243808,1.0096838428163404,1.0129551972280437
2006-10-01,147.20478194334413,144.96202778731634,1.0061597145508365,1.0092546013763564
2006-11-01,146.24913971094287,145.4679163229555,1.0057335175136097,0.999638969578954
2006-12-01,150.46141500601846,146.69160406893528,0.9918646984209463,1.0341116973901752
2007-01-01,147.86967418546365,148.65373391869775,0.9971748545532747,0.997543803110655
2007-02-01,148.53517164441533,149.67430834838683,0.9881896646019751,1.0042497566618702
2007-03-01,151.00671140939596,150.61986621482387,0.9898036567099058,1.012896191677292
2007-04-01,151.24414376433322,151.95757766218432,0.992485358349897,1.0028410366222824
2007-05-01,142.91711701423645,152.96968926127488,0.9941867363041481,0.9397468909238785
2007-06-01,153.04217991787982,153.20107122085838,1.0105819728199097,0.9885025506315693
2007-07-01,162.0664307096028,153.36303538753856,1.0019423920669306,1.054701636704503
2007-08-01,150.02500416736123,154.2263872960119,1.0121935912922275,0.9610398112325668
2007-09-01,166.17790811339196,155.59060404883888,1.0096838428163404,1.0578023174992601
2007-10-01,160.58729066299608,157.2829973350681,1.0061597145508365,1.0147579662848019
2007-11-01,157.15730936946488,159.42027009699171,1.0057335175136097,0.980185154020894
2007-12-01,145.10641237749977,161.632736546028,0.9918646984209463,0.9051172571551613
2008-01-01,157.11181681430722,162.56182853268393,0.9971748545532747,0.9692123883119813
2008-02-01,160.01347481893214,163.2058751370771,0.9881896646019751,0.9921571362606209
2008-03-01,172.26961030272622,163.01021840770034,0.9898036567099058,1.067689048381389
2008-04-01,170.59868374050453,161.6540785344193,0.992485358349897,1.0633222489354477
2008-05-01,174.8571233242311,160.79454789892364,0.9941867363041481,1.0938154301205572
2008-06-01,174.20136838475594,160.7244373606394,1.0105819728199097,1.0725019764161152
2008-07-01,163.20544992246903,160.83291985184673,1.0019423920669306,1.012784296046466
2008-08-01,164.34310345993197,160.32375020337406,1.0121935912922275,1.0127215175012976
2008-09-01,147.16404731577853,159.54381817981428,1.0096838428163404,0.9135584423797548
2008-10-01,147.05379450186476,159.21878499510552,1.0061597145508365,0.9179415009230446
2008-11-01,150.06207027870073,159.32100615441706,1.0057335175136097,0.936515499579435
2008-12-01,150.51899854944145,159.67277207017776,0.9918646984209463,0.9504034880483527
2009-01-01,154.30281043134116,160.2557051843154,0.9971748545532747,0.9655816820034026
2009-02-01,150.60240963855424,161.9151433167808,0.9881896646019751,0.941248169729688
2009-03-01,162.9623069176696,164.16880100736427,0.9898036567099058,1.0028765667212425
2009-04-01,172.1051906925513,166.3735409265098,0.992485358349897,1.0422828708182112
2009-05-01,175.80392419566144,168.9324899229274,0.9941867363041481,1.0467607190875678
2009-06-01,181.696949491582,171.44480972269062,1.0105819728199097,1.048701157195519
2009-07-01,169.70026355494514,173.88972418882972,1.0019423920669306,0.9740154509878943
2009-08-01,197.6748050066269,176.12180157211634,1.0121935912922275,1.1088546360124
2009-09-01,167.92013034308656,177.9319826441519,1.0096838428163404,0.9346808353904572
2009-10-01,179.21146953405017,179.11107961440808,1.0061597145508365,0.9944350536544979
2009-11-01,179.3191711605382,179.79636248789396,1.0057335175136097,0.9916602331597593
2009-12-01,181.5575728619207,180.5507733506812,0.9918646984209463,1.0138240323142689
2010-01-01,181.9421833061997,181.67469434006006,0.9971748545532747,1.0043096721630167
2010-02-01,176.53289396257503,181.9091476916487,0.9881896646019751,0.9820436559772004
2010-03-01,180.4761683225021,182.711423331109,0.9898036567099058,0.9979415546867557
2010-04-01,182.8896565738671,184.750983771831,0.992485358349897,0.9974204682912772
2010-05-01,181.4662472780063,186.91295956781815,0.9941867363041481,0.9765364968924756
2010-06-01,194.1404871161313,189.57780196794323,1.0105819728199097,1.0133444296669096
2010-07-01,184.23082967548817,192.39463251679467,1.0019423920669306,0.955711042988575
2010-08-01,188.77111932421133,195.3681850714141,1.0121935912922275,0.954592737015384
2010-09-01,196.07843137254903,198.2006266266461,1.0096838428163404,0.9798044195111411
2010-10-01,200.0026190819165,200.77060545152213,1.0061597145508365,0.9900762198282095
2010-11-01,210.41544071636343,203.68959311082693,1.0057335175136097,1.0271310110032246
2010-12-01,214.4175209090975,206.61237641795225,0.9918646984209463,1.0462886254441586
2011-01-01,216.68616843145685,209.50932538611113,0.9971748545532747,1.0371856829860417
2011-02-01,213.1541701481848,212.60220960333913,0.9881896646019751,1.0145787277065323
2011-03-01,211.8334894624608,215.43373823064354,0.9898036567099058,0.9934175975731052
2011-04-01,213.211827230932,218.06351687184736,0.992485358349897,0.9851541055058064
2011-05-01,221.1997804442572,220.0028273810396,0.9941867363041481,1.0113196938817761
2011-06-01,224.5537533208877,221.0196392842297,1.0105819728199097,1.0053514436144375
2011-07-01,223.34433870654496,221.80657085700037,1.0019423920669306,1.0049808560356361
2011-08-01,223.8868315066273,222.8579782802913,1.0121935912922275,0.9925143178427368
2011-09-01,228.9194062454393,224.04612348093556,1.0096838428163404,1.0119516669818818
2011-10-01,230.2763315979175,225.24107487675514,1.0061597145508365,1.016096104706913
2011-11-01,226.6851804209757,226.0491465586092,1.0057335175136097,0.9970968251417437
2011-12-01,222.5512668810474,226.3532481476639,0.9918646984209463,0.9912675887742757
2012-01-01,227.43878020600192,226.47891637555236,0.9971748545532747,1.0070833608882601
2012-02-01,227.6353365326227,226.60906226812259,0.9881896646019751,1.0165344442528417
2012-03-01,225.8678078934855,226.90085437768587,0.9898036567099058,1.005701624919254
2012-04-01,227.85634229957805,227.23779788702387,0.992485358349897,1.0103141626459278
2012-05-01,225.94898574010847,227.67193163096422,0.9941867363041481,0.9982353359233922
2012-06-01,227.1029861623484,228.36717130263042,1.0105819728199097,0.9840510417403715
2012-07-01,223.81114333440743,229.0655789594056,1.0019423920669306,0.9751672780214037
2012-08-01,226.5435283004502,229.6672683968566,1.0121935912922275,0.9745159953300508
2012-09-01,233.26572008113592,230.44554086590313,1.0096838428163404,1.002529603130025
2012-10-01,234.01666198633345,231.4749596332784,1.0061597145508365,1.004791236333997
2012-11-01,233.3640598871271,232.68950439871531,1.0057335175136097,0.9971815929454232
2012-12-01,232.5581395348837,233.91271456823347,0.9918646984209463,1.0023635877782298
2013-01-01,234.1936913147707,235.27921125824463,0.9971748545532747,0.9982063260059204
2013-02-01,235.3209719226782,237.0100903634907,0.9881896646019751,1.0047395322601627
2013-03-01,236.8607117605468,238.7556015503471,0.9898036567099058,1.0022830975820147
2013-04-01,241.56948884952203,240.30149615272708,0.992485358349897,1.0128881657633193
2013-05-01,241.38491356065123,241.8472226451376,0.9941867363041481,1.0039245029496553
2013-06-01,241.02410241024103,243.55324318093025,1.0105819728199097,0.9792532245376309
2013-07-01,242.6859476467832,245.3894735367168,1.0019423920669306,0.9870654464021311
2013-08-01,249.20982251398004,247.0207816501351,1.0121935912922275,0.9967083142020603
2013-09-01,252.49169435215947,248.53477606874617,1.0096838428163404,1.0061773213376433
2013-10-01,251.8921581724294,249.85708092163105,1.0061597145508365,1.001973097021651
2013-11-01,252.5859995188838,250.99700856170304,1.0057335175136097,1.0005937946679244
2013-12-01,254.2806927621521,252.1765354625028,0.9918646984209463,1.0166144504229773
2014-01-01,256.5406666263776,253.36797586454486,0.9971748545532747,1.0153906933640184
2014-02-01,252.12539133311105,254.74054309639115,0.9881896646019751,1.0015628507069763
2014-03-01,256.3921583967794,256.1002551072158,0.9898036567099058,1.0114529220695128
2014-04-01,253.7733586825269,257.46157552376724,0.992485358349897,0.9931377645700532
2014-05-01,256.5393070893733,258.99224938181675,0.9941867363041481,0.9963207722886861
2014-06-01,254.1783545007139,260.55980342561105,1.0105819728199097,0.965293982963115
2014-07-01,258.1262652053202,262.006447936756,1.0019423920669306,0.9832805902964987
2014-08-01,266.71111851975326,263.5766450972291,1.0121935912922275,0.9997021166988104
2014-09-01,267.6234866061784,265.28466599620236,1.0096838428163404,0.9991407456838949
2014-10-01,269.4320559156457,266.9556626314272,1.0061597145508365,1.0030976265878428
2014-11-01,271.7822743688552,268.67026314839177,1.0057335175136097,1.0058161487550754
2014-12-01,272.705714963244,270.5755651120107,0.9918646984209463,1.016139260896298
2015-01-01,272.835112692764,272.7374155415919,0.9971748545532747,1.00319237393311
2015-02-01,273.5156771180787,274.4423184419025,0.9881896646019751,1.0085346808086946
2015-03-01,275.9943741871701,275.8332344937567,0.9898036567099058,1.0108915901333853
2015-04-01,274.27506213753105,277.43836926021186,0.992485358349897,0.9960833723850525
2015-05-01,277.18801604151923,278.92887784863353,0.9941867363041481,0.9995695221556189
2015-06-01,279.256892675423,280.03894982215513,1.0105819728199097,0.9867654025709922
2015-07-01,284.9321373405599,280.86699623674235,1.0019423920669306,1.0125068596894065
2015-08-01,280.8229159919684,281.75533479663807,1.0121935912922275,0.9846838467682195
2015-09-01,286.893674378464,282.4545988893155,1.0096838428163404,1.0059743696406205
2015-10-01,288.68510253828435,283.2568937437295,1.0061597145508365,1.0129242299364203
2015-11-01,288.3014338683362,284.33267245159556,1.0057335175136097,1.0081777568673747
2015-12-01,282.82828282828285,285.4642172197813,0.9918646984209463,0.998892439032
2016-01-01,282.585658777817,286.65589615747183,0.9971748545532747,0.9885938855475468
2016-02-01,285.0852564705225,288.0648592886019,0.9881896646019751,1.0014843523993093
2016-03-01,281.2071330589849,289.77972042746205,0.9898036567099058,0.9804135157910456
2016-04-01,288.3173797716526,291.4744108106095,0.992485358349897,0.9966582838757648
2016-05-01,288.96438739618225,292.8591897445778,0.9941867363041481,0.9924702591881459
2016-06-01,294.63759575721866,293.8841299004386,1.0105819728199097,0.9920658060833699
2016-07-01,298.15172876333645,295.020903942539,1.0019423920669306,1.008653013891586
2016-08-01,301.4184397163121,296.1143721946035,1.0121935912922275,1.0056497439216623
2016-09-01,307.45481798676576,297.23494298760306,1.0096838428163404,1.0244624215448965
2016-10-01,308.79652812552166,298.48689502244844,1.0061597145508365,1.0282061940801421
2016-11-01,301.42470269633816,299.6752602672218,1.0057335175136097,1.000103681999736
2016-12-01,294.30357774093926,301.0991375541263,0.9918646984209463,0.9854477372567231
2017-01-01,298.39294087557016,302.7351354339028,0.9971748545532747,0.9884492999458427
2017-02-01,295.5212124223191,304.15557045361646,0.9881896646019751,0.9832242419420617
2017-03-01,297.6648761391764,304.9193907831551,0.9898036567099058,0.9862647117239737
2017-04-01,301.9064855277496,305.07830359315597,0.992485358349897,0.9970960854656077
