단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
가락쌍용(2차),1999,128500,2025,5,1,84.42,14,가락동,21-6,11710,중개거래,개인,개인
리센츠,2008,295000,2025,5,1,84.99,3,잠실동,22,11710,중개거래,개인,개인
문정래미안,2004,175000,2025,5,1,150.58,4,문정동,1,11710,중개거래,개인,개인
미성,1985,107000,2025,5,1,98.32,3,풍납동,219,11710,중개거래,개인,개인
송파시그니처롯데캐슬,2021,138500,2025,5,1,59.98,8,거여동,697,11710,중개거래,개인,개인
올림픽선수기자촌1단지,1988,250000,2025,5,1,83.06,18,방이동,89,11710,중개거래,개인,개인
올림픽훼밀리타운,1988,197000,2025,5,1,84.705,10,문정동,150,11710,중개거래,개인,개인
올림픽훼밀리타운,1988,197000,2025,5,1,84.705,10,문정동,150,11710,중개거래,개인,개인
올림픽훼밀리타운,1988,197000,2025,5,1,84.705,10,문정동,150,11710,중개거래,개인,개인
우성,1986,90000,2025,5,1,58.46,13,가락동,96-1,11710,직거래,개인,개인
우성,1986,99500,2025,5,1,43.79,7,가락동,96-1,11710,중개거래,개인,개인
우성,1986,98500,2025,5,1,43.79,6,가락동,96-1,11710,중개거래,개인,개인
위례2차아이파크,2016,154000,2025,5,1,90.8877,8,장지동,884,11710,중개거래,개인,개인
잠실더샵루벤,2025,166000,2025,5,1,83.8852,4,송파동,171,11710,중개거래,개인,개인
잠실더샵루벤,2025,166000,2025,5,1,83.8852,3,송파동,171,11710,중개거래,개인,개인
장미2,1979,240000,2025,5,1,71.2,8,신천동,11,11710,중개거래,개인,개인
트리지움,2007,240000,2025,5,1,59.88,4,잠실동,35,11710,중개거래,개인,개인
호수임광,1995,96000,2025,5,1,57.72,9,송파동,33,11710,중개거래,개인,개인
힐스테이트송파위례,2016,165000,2025,5,1,101.68,7,장지동,883,11710,중개거래,개인,개인
가락(1차)쌍용아파트,1997,155000,2025,5,2,84.69,23,가락동,140,11710,중개거래,개인,개인
