단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
금천현대,2002,23850,2011,9,1,59.82,14,독산동,711-2,11545,,,
금천현대,2002,23400,2011,9,1,59.82,13,독산동,711-2,11545,,,
독산주공14단지,1990,13900,2011,9,1,38.64,13,독산동,1088,11545,,,
백운한비치Ⅱ,2008,32200,2011,9,1,84.979,8,시흥동,1018,11545,,,
한신아파트,1991,28500,2011,9,1,89.46,9,독산동,1093-4,11545,,,
관악산신도브래뉴,2006,34000,2011,9,3,84.8,11,시흥동,1017,11545,,,
대도훼미리,1991,18500,2011,9,3,59.01,5,시흥동,989-11,11545,,,
두산,1998,28500,2011,9,3,59.84,18,가산동,769,11545,,,
두산,1998,37000,2011,9,3,84.9,20,가산동,769,11545,,,
삼익,1998,21250,2011,9,4,59.94,19,가산동,234-46,11545,,,
독산동중앙하이츠빌,2004,32700,2011,9,5,84.8768,18,독산동,1140,11545,,,
독산주공14단지,1990,14300,2011,9,5,44.89,1,독산동,1088,11545,,,
건우한마음,2005,28500,2011,9,7,81.813,5,시흥동,929-33,11545,,,
거상센스빌(960-5),2002,20700,2011,9,8,80.12,4,시흥동,960-5,11545,,,
독산주공14단지,1990,16700,2011,9,8,44.89,5,독산동,1088,11545,,,
백운한비치(나),2003,26000,2011,9,8,82.41,6,가산동,145-42,11545,,,
삼익,1999,28800,2011,9,9,84.96,10,시흥동,5-13,11545,,,
삼익,1999,21000,2011,9,9,59.9,1,시흥동,5-13,11545,,,
이랜드해가든,2008,35500,2011,9,9,84.935,2,독산동,1143,11545,,,
금천현대,2002,35000,2011,9,10,84.83,7,독산동,711-2,11545,,,
예전이룸(965-1),2003,22500,2011,9,10,49.154,3,독산동,965-1,11545,,,
이랜드해가든,2008,31000,2011,9,10,84.935,16,독산동,1143,11545,,,
한신아파트,1991,30850,2011,9,10,89.46,8,독산동,1093-4,11545,,,
한신아파트,1991,41000,2011,9,11,129.66,1,독산동,1093-4,11545,,,
남서울건영2,1989,22000,2011,9,16,61.14,12,시흥동,384-12,11545,,,
독산주공14단지,1990,16700,2011,9,16,44.89,10,독산동,1088,11545,,,
태영아파트,2001,36500,2011,9,16,111.01,7,독산동,1003-21,11545,,,
럭키남서울아파트,1981,18850,2011,9,17,41.22,10,시흥동,1002-1,11545,,,
백조,2001,20300,2011,9,17,68.16,1,시흥동,818-14,11545,,,
산호시티빌,2003,16900,2011,9,17,41.58,7,시흥동,999-1,11545,,,
산호시티빌,2003,17000,2011,9,17,41.58,14,시흥동,999-1,11545,,,
시흥동월드메르디앙,2006,33000,2011,9,17,82.81,14,시흥동,806,11545,,,
주상복합두산,1998,20500,2011,9,17,59.25,3,가산동,772,11545,,,
관악산벽산타운5,2004,37500,2011,9,19,114.84,9,시흥동,1013,11545,,,
산호시티빌,2003,16350,2011,9,19,41.58,11,시흥동,999-1,11545,,,
우방,2002,24350,2011,9,19,59.91,17,시흥동,1011,11545,,,
덕산,1995,20900,2011,9,20,59.97,3,가산동,148-1,11545,,,
독산주공14단지,1990,13800,2011,9,20,38.64,2,독산동,1088,11545,,,
삼익,1999,31000,2011,9,20,84.96,20,시흥동,5-13,11545,,,
삼익,1999,21300,2011,9,20,59.9,2,시흥동,5-13,11545,,,
세진(1037-31),2005,22000,2011,9,20,60.87,3,독산동,1037-31,11545,,,
시흥베르빌,2004,36800,2011,9,21,84.94,9,시흥동,1015,11545,,,
계룡아파트,1998,24000,2011,9,22,59.34,6,독산동,332-14,11545,,,
관악산벽산타운5,2004,31700,2011,9,23,84.97,17,시흥동,1013,11545,,,
한신아파트,1991,28000,2011,9,23,89.46,11,독산동,1093-4,11545,,,
금천현대,2002,31500,2011,9,24,84.83,22,독산동,711-2,11545,,,
독산주공14단지,1990,24000,2011,9,24,59.22,8,독산동,1088,11545,,,
두산,1998,29500,2011,9,24,59.84,17,가산동,769,11545,,,
벽산,2000,30300,2011,9,24,84.99,12,시흥동,1010,11545,,,
벽산,2000,21700,2011,9,24,59.94,16,시흥동,1010,11545,,,
벽산,2000,28000,2011,9,24,84.99,20,시흥동,1010,11545,,,
두산,1998,28300,2011,9,26,59.84,18,가산동,769,11545,,,
백운한비치,2003,27400,2011,9,27,76.0537,8,시흥동,1012,11545,,,
벽산,2000,34000,2011,9,28,114.84,13,시흥동,1010,11545,,,
삼익,1998,23000,2011,9,28,59.97,6,독산동,956,11545,,,
관악산벽산타운5,2004,36000,2011,9,29,114.84,4,시흥동,1013,11545,,,
남서울건영2,1989,15000,2011,9,30,41.34,2,시흥동,384-12,11545,,,
벽산3,1998,20500,2011,9,30,59.94,17,시흥동,1006,11545,,,
우방,2002,33600,2011,9,30,84.84,4,시흥동,1011,11545,,,
진도3차아파트,1999,25300,2011,9,30,59.34,12,독산동,1136,11545,,,
