단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
모라벽산,2001,19000,2019,1,1,59.88,19,모라동,203,26530,,,
모라벽산,2001,22500,2019,1,1,84.9,7,모라동,203,26530,,,
럭키주례2,1989,28500,2019,1,2,77.85,10,주례동,595-4,26530,,,
학장무학,1997,17000,2019,1,2,59.99,1,학장동,820-1,26530,,,
동양한신,1995,25000,2019,1,3,84.96,21,삼락동,418-8,26530,,,
목화,1993,13000,2019,1,3,49.965,9,학장동,574-82,26530,,,
사상강변동원,1999,25500,2019,1,3,59.955,22,괘법동,519-1,26530,,,
엄궁럭키,1993,10800,2019,1,3,68.59,8,엄궁동,25-110,26530,,,
학장동2차삼성,1999,17800,2019,1,3,59.79,18,학장동,574-57,26530,,,
학장동삼정그린코아아파트,2014,27500,2019,1,3,59.919,19,학장동,858,26530,,,
파밀리아괘법4차,2016,18200,2019,1,4,68.1425,9,괘법동,524-23,26530,,,
한일유엔아이,2005,30000,2019,1,4,84.36,11,주례동,239,26530,,,
럭키주례2,1989,20000,2019,1,5,59.86,15,주례동,595-4,26530,,,
엄궁대림,1999,17200,2019,1,5,59.85,15,엄궁동,669-2,26530,,,
한일유엔아이,2005,21600,2019,1,6,59.73,11,주례동,239,26530,,,
1차삼성,1997,12000,2019,1,7,49.14,1,학장동,574-111,26530,,,
롯데캐슬,2010,30500,2019,1,7,84.9677,25,엄궁동,726,26530,,,
반도보라,1996,21700,2019,1,7,84.99,9,주례동,10-21,26530,,,
학장동삼정그린코아아파트,2014,23350,2019,1,7,59.999,1,학장동,858,26530,,,
구학마을,1992,8000,2019,1,8,46.32,4,학장동,168-8,26530,,,
덕포청구,2001,22500,2019,1,8,101.85,21,덕포동,58,26530,,,
삼정그린코아,1993,16000,2019,1,8,84.99,8,모라동,334,26530,,,
우성,1989,21800,2019,1,8,84.54,4,모라동,1357,26530,,,
대성,1988,12800,2019,1,9,49.16,5,주례동,316,26530,,,
모라동원타운,1989,16800,2019,1,9,59.7,13,모라동,1361,26530,,,
올유레스틴뷰,2018,18700,2019,1,9,39.1859,13,괘법동,541-3,26530,,,
우성2차,1996,18000,2019,1,9,84.91,16,모라동,313,26530,,,
주례경동리인,2017,32700,2019,1,9,74.5274,6,주례동,1288,26530,,,
한주,2004,16750,2019,1,9,81.67,2,감전동,262-1,26530,,,
엄궁2차한신,1999,20000,2019,1,10,84.9,22,엄궁동,683-3,26530,,,
우신모라,1992,14500,2019,1,10,59.99,8,모라동,1362,26530,,,
학장동양,1984,11000,2019,1,10,51.12,1,학장동,210-1,26530,,,
협성,1989,9900,2019,1,10,64.15,6,모라동,1341,26530,,,
엘지신주례1,1996,27000,2019,1,11,84.973,22,주례동,3-16,26530,,,
엘지신주례2,1996,16000,2019,1,11,59.97,20,주례동,10-4,26530,,,
주례청구,2002,22400,2019,1,11,84.91,2,주례동,955-2,26530,,,
구학마을,1992,8400,2019,1,12,46.32,3,학장동,168-8,26530,,,
반도보라,1996,15000,2019,1,12,59.88,20,주례동,10-21,26530,,,
백양그린,1992,7480,2019,1,12,41.3,4,모라동,552,26530,,,
엄궁,1983,10050,2019,1,12,42.3,3,엄궁동,35-1,26530,,,
엘지신주례2,1996,15000,2019,1,12,59.97,5,주례동,10-4,26530,,,
주례1차동일,1998,24100,2019,1,12,73.71,12,주례동,939,26530,,,
코오롱,1999,16400,2019,1,12,59.94,14,엄궁동,680-1,26530,,,
올유레스틴뷰,2018,17500,2019,1,13,37.8214,11,괘법동,541-3,26530,,,
롯데캐슬,2010,31700,2019,1,14,84.9677,22,엄궁동,726,26530,,,
엘지신주례2,1996,15000,2019,1,14,59.97,12,주례동,10-4,26530,,,
주공4,1993,9700,2019,1,14,49.94,3,모라동,75,26530,,,
학장동삼정그린코아아파트,2014,27400,2019,1,14,59.919,23,학장동,858,26530,,,
학장동삼정그린코아아파트,2014,27000,2019,1,14,59.8897,7,학장동,858,26530,,,
학장동양,1984,12500,2019,1,14,65.07,1,학장동,210-1,26530,,,
고려아펠리아,2003,17300,2019,1,15,59.35,16,주례동,10-26,26530,,,
목화,1993,12900,2019,1,15,49.965,19,학장동,574-82,26530,,,
주공4,1993,10000,2019,1,15,49.94,9,모라동,75,26530,,,
학장무학,1997,15500,2019,1,15,59.99,14,학장동,820-1,26530,,,
1차삼성,1997,16500,2019,1,16,59.82,26,학장동,574-111,26530,,,
정남파크맨션,1985,6150,2019,1,16,44.01,1,학장동,574-23,26530,,,
한일유엔아이,2005,23800,2019,1,16,84.36,2,주례동,239,26530,,,
남영,1993,8900,2019,1,17,37.62,10,덕포동,789,26530,,,
학장무학,1997,16150,2019,1,17,59.99,18,학장동,820-1,26530,,,
반도보라타운,1994,16500,2019,1,18,59.88,5,학장동,573-1,26530,,,
태양원스빌,2003,6700,2019,1,18,32.96,6,괘법동,532-4,26530,,,
럭키주례1,1987,16250,2019,1,19,44.1,4,주례동,595,26530,,,
반도보라,1996,16000,2019,1,19,59.76,16,주례동,10-21,26530,,,
부원파크타운,1989,13000,2019,1,19,74.25,2,덕포동,762,26530,,,
정남파크맨션,1985,6700,2019,1,19,44.01,4,학장동,574-23,26530,,,
코오롱,1999,25700,2019,1,20,84.85,9,엄궁동,680-1,26530,,,
구학마을,1992,9700,2019,1,21,46.32,10,학장동,168-8,26530,,,
대성캐슬,2016,16500,2019,1,21,49.8,4,괘법동,547-15,26530,,,
덕포경동메르빌,2013,29500,2019,1,21,81.1334,14,덕포동,793,26530,,,
삼성타워,1993,14900,2019,1,21,84.54,19,엄궁동,1-10,26530,,,
유진맨션,1983,9200,2019,1,21,62.64,1,모라동,655-7,26530,,,
학장동삼정그린코아아파트,2014,31000,2019,1,21,69.9127,17,학장동,858,26530,,,
학장무학,1997,16000,2019,1,21,59.99,14,학장동,820-1,26530,,,
무학다솜,2000,13400,2019,1,22,49.8,8,엄궁동,1,26530,,,
벽산신화,1993,24500,2019,1,22,124.74,6,주례동,1010-3,26530,,,
삼성타워,1993,15000,2019,1,22,84.54,20,엄궁동,1-10,26530,,,
코오롱,1999,16600,2019,1,22,59.94,13,엄궁동,680-1,26530,,,
럭키주례1,1987,26500,2019,1,23,84.91,1,주례동,595,26530,,,
반도보라,1996,15000,2019,1,23,59.76,16,주례동,10-21,26530,,,
신구덕우성,2000,20900,2019,1,23,75.65,5,학장동,571-3,26530,,,
럭키주례1,1987,17800,2019,1,24,44.1,11,주례동,595,26530,,,
엄궁대림,1999,28300,2019,1,24,131.98,5,엄궁동,669-2,26530,,,
모라동원타운,1989,18000,2019,1,25,67.45,7,모라동,1361,26530,,,
경동윈츠빌,2004,8000,2019,1,26,30.57,8,주례동,55-139,26530,,,
엄궁,1983,11500,2019,1,26,42.3,3,엄궁동,35-1,26530,,,
엘지신주례2,1996,26400,2019,1,26,84.973,19,주례동,10-4,26530,,,
구학마을,1992,8400,2019,1,27,46.32,1,학장동,168-8,26530,,,
주례청구,2002,19300,2019,1,27,59.99,5,주례동,955-2,26530,,,
구학마을,1992,11000,2019,1,28,46.32,12,학장동,168-8,26530,,,
덕포경동메르빌,2013,25000,2019,1,28,68.5301,15,덕포동,793,26530,,,
백양그린,1992,9800,2019,1,28,49.94,5,모라동,552,26530,,,
롯데캐슬,2010,44500,2019,1,29,145.131,22,엄궁동,726,26530,,,
파밀리아괘법4차,2016,18600,2019,1,29,68.1425,10,괘법동,524-23,26530,,,
한신,1994,21000,2019,1,29,59.85,2,괘법동,516-1,26530,,,
모라벽산,2001,17000,2019,1,30,59.88,19,모라동,203,26530,,,
신엄궁대동,1998,14500,2019,1,30,59.54,11,엄궁동,225-1,26530,,,
어진빌라,2003,14950,2019,1,30,70.12,6,괘법동,550-16,26530,,,
엄궁,1983,10000,2019,1,30,42.3,5,엄궁동,35-1,26530,,,
주례센텀,2014,21000,2019,1,30,59.9764,3,주례동,221-1,26530,,,
덕포늘푸른,1996,22500,2019,1,31,73.94,22,덕포동,386-1,26530,,,
우신모라,1992,16000,2019,1,31,78.84,15,모라동,1362,26530,,,
주공4,1993,10800,2019,1,31,49.94,10,모라동,75,26530,,,
