단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
공작한양,1992,22400,2017,12,1,84.9,1,탄방동,835,30170,,,
공작한양,1992,22200,2017,12,1,72.99,6,탄방동,835,30170,,,
구봉마을9단지,2000,14700,2017,12,1,59.9,7,관저동,1154,30170,,,
국화라이프,1992,30300,2017,12,1,114.28,6,둔산동,1809,30170,,,
누리,1994,31000,2017,12,1,101.88,14,월평동,301,30170,,,
동기포에버,2010,19900,2017,12,1,84.9458,4,변동,59-1,30170,,,
무지개,1994,35000,2017,12,1,134.88,3,월평동,300,30170,,,
삼성래미안2,2002,24700,2017,12,1,84.951,6,가장동,55,30170,,,
상록수,1995,17450,2017,12,1,59.88,14,만년동,281,30170,,,
오량마을마루미(그린채),2006,22800,2017,12,1,76.7407,6,복수동,270-1,30170,,,
웰리움,2006,13600,2017,12,1,59.35,5,갈마동,1448,30170,,,
은아5단지,1991,7850,2017,12,1,52.2,10,가수원동,808,30170,,,
진달래,1995,27000,2017,12,1,84.57,11,월평동,312-1,30170,,,
초원,1995,20500,2017,12,1,59.89,8,만년동,1-1,30170,,,
크로바,1992,48800,2017,12,1,101.79,2,둔산동,1509,30170,,,
하이스트빌,2002,4200,2017,12,1,19.5425,8,둔산동,1095,30170,,,
한우리,1994,22700,2017,12,1,72.95,4,탄방동,765,30170,,,
가람,1991,33500,2017,12,2,122.73,12,둔산동,1805,30170,,,
갈마,1994,17400,2017,12,2,84.68,7,갈마동,390-22,30170,,,
경성큰마을,1995,20000,2017,12,2,59.9,4,갈마동,1418,30170,,,
경성큰마을,1995,23700,2017,12,2,84.94,13,갈마동,1418,30170,,,
공작한양,1992,25200,2017,12,2,84.9,6,탄방동,835,30170,,,
국화신동아,1992,26600,2017,12,2,84.37,12,둔산동,1809,30170,,,
누리,1994,38500,2017,12,2,126.45,8,월평동,301,30170,,,
누리,1994,37500,2017,12,2,101.88,10,월평동,301,30170,,,
누리,1994,30500,2017,12,2,101.88,2,월평동,301,30170,,,
누리,1994,44000,2017,12,2,126.45,13,월평동,301,30170,,,
맑은아침,2004,27000,2017,12,2,84.8879,22,내동,2,30170,,,
목련,1993,55200,2017,12,2,134.88,4,둔산동,1510,30170,,,
목련,1993,47900,2017,12,2,117.76,15,둔산동,1510,30170,,,
무지개,1994,34800,2017,12,2,118.98,8,월평동,300,30170,,,
백합,1993,27500,2017,12,2,84.78,10,월평동,266,30170,,,
상록수,1995,12700,2017,12,2,43.2,15,만년동,281,30170,,,
샘머리2차,1998,25900,2017,12,2,84.945,5,둔산동,908,30170,,,
샘머리2차,1998,27500,2017,12,2,84.945,13,둔산동,908,30170,,,
시티팰리스,2017,10000,2017,12,2,21.0328,8,만년동,371,30170,,,
엘드수목토,2010,32200,2017,12,2,84.9884,21,도안동,1364,30170,,,
우성,1993,14700,2017,12,2,59.69,11,정림동,584,30170,,,
주공,1984,18000,2017,12,2,49.22,1,탄방동,59-1,30170,,,
주공2단지(은뜰아파트),1993,10500,2017,12,2,41.85,9,월평동,218-7,30170,,,
진달래,1995,24000,2017,12,2,84.57,15,월평동,312-1,30170,,,
청솔아파트,1991,22400,2017,12,2,73.89,8,둔산동,1811,30170,,,
초원,1995,21000,2017,12,2,59.8,10,만년동,1-1,30170,,,
초원,1995,22000,2017,12,2,59.89,10,만년동,1-1,30170,,,
코오롱,1990,17400,2017,12,2,84.99,14,내동,151,30170,,,
탑스빌,2001,8900,2017,12,2,40.5672,14,내동,17-1,30170,,,
한가람,1991,26700,2017,12,2,84.76,9,탄방동,834,30170,,,
한가람,1991,20700,2017,12,2,59.76,13,탄방동,834,30170,,,
한마루아파트,1992,34800,2017,12,2,92.88,3,둔산동,1388,30170,,,
한우리,1994,24400,2017,12,2,84.72,2,탄방동,765,30170,,,
향촌,1995,27000,2017,12,2,84.42,7,둔산동,970,30170,,,
황실타운,1994,24050,2017,12,2,84.93,2,월평동,302,30170,,,
경남5차,1990,16000,2017,12,3,84.88,1,도마동,214,30170,,,
백목련,1992,6700,2017,12,3,44.46,2,정림동,642,30170,,,
우성,1993,18200,2017,12,3,84.935,12,정림동,584,30170,,,
주공,1984,23800,2017,12,3,49.22,2,탄방동,59-1,30170,,,
강변,1996,36200,2017,12,4,127.71,3,만년동,1-2,30170,,,
경남5차,1990,17600,2017,12,4,84.88,7,도마동,214,30170,,,
경성큰마을,1995,21900,2017,12,4,84.94,15,갈마동,1418,30170,,,
경성큰마을,1995,19700,2017,12,4,59.9,13,갈마동,1418,30170,,,
공작한양,1992,26000,2017,12,4,84.9,9,탄방동,835,30170,,,
구봉마을5,2000,16000,2017,12,4,84.71,1,관저동,1137,30170,,,
구봉마을주공8-1,1999,13800,2017,12,4,59.47,3,관저동,1148,30170,,,
금성백조예미지,2012,35700,2017,12,4,84.9542,15,도안동,965,30170,,,
누리,1994,41200,2017,12,4,126.45,7,월평동,301,30170,,,
도안18단지린풀하우스,2014,33300,2017,12,4,70.143,26,도안동,1564,30170,,,
동산아파트2,1989,16600,2017,12,4,78.82,10,갈마동,343-1,30170,,,
리쥬파크,2005,12200,2017,12,4,59.245,10,갈마동,1039,30170,,,
맑은아침,2004,27000,2017,12,4,84.8879,14,내동,2,30170,,,
목련,1993,34500,2017,12,4,75.96,14,둔산동,1510,30170,,,
무지개,1994,28500,2017,12,4,100.89,15,월평동,300,30170,,,
상록수,1995,18700,2017,12,4,59.88,11,만년동,281,30170,,,
상록수,1995,17500,2017,12,4,59.88,4,만년동,281,30170,,,
영진햇님,1993,44700,2017,12,4,164.58,1,둔산동,1383,30170,,,
원앙마을2,1997,13700,2017,12,4,59.47,13,관저동,984,30170,,,
원앙마을2,1997,10200,2017,12,4,49.59,11,관저동,984,30170,,,
주공,1984,17500,2017,12,4,49.22,3,탄방동,59-1,30170,,,
청솔아파트,1991,23500,2017,12,4,84.76,6,둔산동,1811,30170,,,
청솔아파트,1991,24600,2017,12,4,84.76,7,둔산동,1811,30170,,,
초원,1995,21500,2017,12,4,59.89,14,만년동,1-1,30170,,,
초원,1995,21500,2017,12,4,59.89,12,만년동,1-1,30170,,,
파랑새,1995,21000,2017,12,4,84.95,1,둔산동,957,30170,,,
한아름,1994,32700,2017,12,4,123.87,14,월평동,222,30170,,,
갤러리빌,2004,9300,2017,12,5,35.335,10,둔산동,1141,30170,,,
갤러리빌9차,2013,9990,2017,12,5,22.5342,6,월평동,508,30170,,,
