단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
상아,1990,11700,2017,5,1,54.42,8,화정동,854-4,31170,,,
현대패밀리동부,1993,12000,2017,5,1,49.85,7,동부동,150,31170,,,
삼안파크맨션,1994,17470,2017,5,2,82.9,3,동부동,269-2,31170,,,
삼전아이필101,2002,25700,2017,5,2,84.7641,7,전하동,301-32,31170,,,
정우6차센트럴빌,2004,24200,2017,5,2,84.94,6,화정동,650-3,31170,,,
현대패밀리동부,1993,23600,2017,5,2,74.96,4,동부동,150,31170,,,
현대패밀리명덕2,1995,17900,2017,5,2,59.98,13,서부동,238-27,31170,,,
현대패밀리서부,1992,11700,2017,5,2,49.85,12,서부동,257-4,31170,,,
대송현대목재,1990,17300,2017,5,3,66.44,5,화정동,136,31170,,,
현우피닉스,1991,12800,2017,5,3,69.51,4,방어동,906-2,31170,,,
꽃바위현대,1995,13000,2017,5,4,59.7,9,방어동,971,31170,,,
현대패밀리서부,1992,11250,2017,5,4,49.79,3,서부동,257-4,31170,,,
화정동명성블루빌3차,2015,27000,2017,5,4,79.3508,1,화정동,876-1,31170,,,
벽산유토피아,1993,21000,2017,5,5,81.79,7,동부동,421,31170,,,
벽산유토피아,1993,16000,2017,5,5,63.3,13,동부동,421,31170,,,
전하아이파크,2012,43200,2017,5,6,116.022,4,전하동,640-1,31170,,,
현대패밀리서부,1992,11400,2017,5,6,49.79,4,서부동,257-4,31170,,,
대하크리스탈,1993,11200,2017,5,7,55.86,1,화정동,851-6,31170,,,
e편한세상전하1단지,2013,32000,2017,5,8,59.99,14,전하동,630-1,31170,,,
e편한세상전하2단지,2013,37800,2017,5,8,84.99,16,전하동,631-1,31170,,,
굿모닝,2002,22000,2017,5,8,82.87,5,방어동,1082-1,31170,,,
대송현대1,1990,15500,2017,5,8,59.845,5,화정동,162,31170,,,
대송현대1,1990,15500,2017,5,8,59.845,4,화정동,162,31170,,,
대하크리스탈,1993,12500,2017,5,8,55.86,2,화정동,851-6,31170,,,
아성오우션맨션,1992,14000,2017,5,8,64.26,11,동부동,350-1,31170,,,
외국인사택,2007,17400,2017,5,8,48.21,2,방어동,1064,31170,,,
울산전하푸르지오1단지,2011,45000,2017,5,8,151.9027,22,전하동,660-1,31170,,,
현대패밀리전하,1997,18300,2017,5,8,59.96,3,전하동,549-14,31170,,,
꽃바위현대,1995,12200,2017,5,9,59.7,5,방어동,971,31170,,,
현대파라다이스3,1993,13250,2017,5,9,58.89,4,화정동,851-3,31170,,,
현대파라다이스3,1993,19500,2017,5,9,73.53,9,화정동,851-3,31170,,,
현대패밀리동부,1993,14450,2017,5,9,59.78,5,동부동,150,31170,,,
현대패밀리서부2,1995,16300,2017,5,9,59.98,8,서부동,257-30,31170,,,
현대패밀리서부2,1995,14750,2017,5,9,59.98,15,서부동,257-30,31170,,,
풍성비치,1998,16000,2017,5,10,81.61,1,방어동,992-2,31170,,,
현대3,1987,17900,2017,5,10,59.46,5,전하동,301-5,31170,,,
