단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
DMC래미안클라시스,2000,51200,2007,12,1,114.88,3,남가좌동,377,11410,,,
DMC래미안클라시스,2000,41200,2007,12,1,84.95,4,남가좌동,377,11410,,,
DMC래미안클라시스,2000,28800,2007,12,1,59.93,6,남가좌동,377,11410,,,
DMC래미안클라시스,2000,42800,2007,12,1,84.9,9,남가좌동,377,11410,,,
선결,2002,19000,2007,12,1,76.6,2,북가좌동,378-15,11410,,,
신원지벤스타5,2005,42000,2007,12,1,134.18,2,홍은동,393-2,11410,,,
신촌럭키,1999,25000,2007,12,1,59.7,4,대현동,144,11410,,,
청구1차,1994,37500,2007,12,1,84.78,8,홍제동,453,11410,,,
홍은동벽산,1997,36500,2007,12,1,84.96,9,홍은동,455,11410,,,
홍제원현대(459-0),2000,46000,2007,12,1,84.9,14,홍제동,459,11410,,,
신원지벤스타1,2005,49000,2007,12,2,132.45,3,홍은동,392-7,11410,,,
홍제삼성래미안,2001,48500,2007,12,2,84.33,12,홍제동,461,11410,,,
DMC래미안클라시스,2000,39000,2007,12,3,84.9,5,남가좌동,377,11410,,,
나눔스타빌,2003,22000,2007,12,3,84.23,3,홍은동,265-293,11410,,,
독립문파크빌,2000,23800,2007,12,3,59.4,10,현저동,1019,11410,,,
일진아이윌,2005,26000,2007,12,3,84.794,9,연희동,218-16,11410,,,
중앙하이츠,2001,17400,2007,12,3,59.23,12,홍제동,342,11410,,,
"현대(1,2차)",1988,33000,2007,12,3,84.77,14,홍은동,202-5,11410,,,
홍연,1981,18400,2007,12,3,52.23,4,연희동,708-4,11410,,,
성원,1998,17500,2007,12,4,55.35,2,홍제동,456,11410,,,
풍림2,1990,21500,2007,12,4,58.5,13,홍은동,453-2,11410,,,
홍연,1981,18200,2007,12,4,52.23,5,연희동,708-4,11410,,,
문화촌현대,2002,34500,2007,12,5,84.99,2,홍제동,463,11410,,,
월드컵현대,1998,45000,2007,12,5,111.13,4,북가좌동,371-1,11410,,,
피어리스,1987,28000,2007,12,5,84.24,10,충정로3가,222,11410,,,
홍제맨션,1971,17700,2007,12,5,82.71,5,홍제동,307-9,11410,,,
홍제삼성래미안,2001,14750,2007,12,5,32.76,7,홍제동,461,11410,,,
서강1차(1동),1988,18000,2007,12,6,71.53,9,홍은동,186-22,11410,,,
예스에이피엠,2007,20020,2007,12,6,38.72,11,대현동,145,11410,,,
예스에이피엠,2007,33680,2007,12,6,63.41,13,대현동,145,11410,,,
