단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
대림(169-8),1990,95500,2019,5,1,125.4,2,사당동,169-8,11590,,,
래미안상도3차,2004,82800,2019,5,1,84.96,6,상도동,431,11590,,,
삼익,1997,41000,2019,5,1,59.93,4,상도동,413,11590,,,
신동아4,1993,66300,2019,5,1,59.89,13,사당동,105,11590,,,
해가든,2010,89900,2019,5,1,84.83,7,흑석동,332,11590,,,
메가스터디타워,2015,20700,2019,5,2,16.01,17,노량진동,57-1,11590,,,
삼환나우빌(520-0),2007,74000,2019,5,2,84.87,8,상도동,520,11590,,,
사당우성2,1993,76000,2019,5,3,59.89,5,사당동,105,11590,,,
흑석한강센트레빌Ⅱ,2012,105000,2019,5,3,84.978,4,흑석동,339,11590,,,
삼성래미안,2003,89000,2019,5,4,114.502,7,사당동,1133,11590,,,
신건드림원,2007,46500,2019,5,4,84.95,2,대방동,375-14,11590,,,
우성1차,1988,60000,2019,5,4,66.69,7,신대방동,565,11590,,,
이수자이,2010,105000,2019,5,4,92.13,7,사당동,147-29,11590,,,
유원강변,2000,90000,2019,5,5,84.28,17,본동,482,11590,,,
남해오네뜨,2002,64500,2019,5,6,84.978,8,사당동,1143,11590,,,
사당자이,1999,55500,2019,5,6,59.89,10,사당동,1139,11590,,,
명수대현대,1988,91500,2019,5,7,70.2,14,흑석동,10,11590,,,
신동아리버파크,2001,60000,2019,5,7,59.67,15,노량진동,325,11590,,,
흑석한강푸르지오,2012,101700,2019,5,7,84.79,3,흑석동,336,11590,,,
건영(103동-106동),1997,70500,2019,5,8,114.96,4,노량진동,324,11590,,,
대방1차e-편한세상,2003,85000,2019,5,8,84.32,7,대방동,508,11590,,,
보라매파크빌,2002,85000,2019,5,8,84.85,15,신대방동,711,11590,,,
삼성래미안2,2003,72500,2019,5,8,84.796,2,상도동,421,11590,,,
숭실그랜드,2003,37000,2019,5,8,70.24,3,상도1동,317-1,11590,,,
아크로리버하임,2019,116000,2019,5,8,59.58,18,흑석동,341,11590,,,
인정,1988,42000,2019,5,8,59.79,3,사당동,196,11590,,,
우성1차,1988,60000,2019,5,9,66.69,4,신대방동,565,11590,,,
우성1차,1988,89500,2019,5,9,157.07,6,신대방동,565,11590,,,
이수역리가,2013,98000,2019,5,9,84.9827,7,사당동,1157,11590,,,
삼성래미안,2004,85000,2019,5,10,84.2261,8,본동,492,11590,,,
상도2차갑을명가,2006,46000,2019,5,10,84.33,8,상도동,459,11590,,,
신동아,1993,68000,2019,5,10,84.46,11,본동,481,11590,,,
흑석한강센트레빌,2011,117000,2019,5,10,84.84,4,흑석동,335,11590,,,
대방1차e-편한세상,2003,94000,2019,5,11,84.32,16,대방동,508,11590,,,
동원베네스트,2008,77500,2019,5,11,84.958,10,상도동,528,11590,,,
삼성래미안2,2003,77000,2019,5,11,114.738,3,상도동,421,11590,,,
현대,1991,54000,2019,5,11,59.96,1,사당동,169-32,11590,,,
흑석동양아파트,2003,56000,2019,5,11,59.511,1,흑석동,328,11590,,,
경동윈츠리버,2004,59200,2019,5,12,56.68,4,본동,484,11590,,,
보라매아카데미타워,1998,64500,2019,5,13,115.54,19,신대방동,395-69,11590,,,
보라매우성,1995,59500,2019,5,13,113.08,8,신대방동,706,11590,,,
사당우성2,1993,85500,2019,5,13,84.66,8,사당동,105,11590,,,
사당자이,1999,61300,2019,5,13,60,14,사당동,1139,11590,,,
아이파크,2004,77000,2019,5,13,84.96,12,상도동,416,11590,,,
이수자이,2010,115800,2019,5,13,113.65,18,사당동,147-29,11590,,,
주공2,1995,65000,2019,5,13,58.65,13,대방동,503,11590,,,
극동(105),1993,59500,2019,5,14,46.75,3,사당동,105,11590,,,
대성유니드,2009,60000,2019,5,14,84.96,4,사당동,1155,11590,,,
래미안상도3차,2004,107500,2019,5,14,114.97,4,상도동,431,11590,,,
건영(103동-106동),1997,68300,2019,5,15,84.94,14,노량진동,324,11590,,,
경남교수,2001,81000,2019,5,15,84.94,20,신대방동,710,11590,,,
동작상떼빌,2006,83750,2019,5,15,128.61,11,신대방동,719,11590,,,
신대방경남,2003,58500,2019,5,15,56,13,신대방동,712,11590,,,
흑석한강푸르지오,2012,130000,2019,5,15,115.98,12,흑석동,336,11590,,,
보라매우성,1995,59000,2019,5,16,113.08,18,신대방동,706,11590,,,
건영,1997,38800,2019,5,17,32.8,11,상도동,414,11590,,,
사당자이,1999,52000,2019,5,17,59.89,1,사당동,1139,11590,,,
우성1차,1988,86000,2019,5,17,127.02,17,신대방동,565,11590,,,
케이씨씨,2007,75500,2019,5,17,84.7472,12,사당동,1153,11590,,,
경남교수,2001,76000,2019,5,18,84.94,18,신대방동,710,11590,,,
두산위브트레지움2차,2016,103000,2019,5,18,84.8624,15,상도동,535,11590,,,
신동아4,1993,71000,2019,5,18,59.89,10,사당동,105,11590,,,
이수브라운스톤상도(527-0),2007,84500,2019,5,18,84.99,7,상도동,527,11590,,,
이수힐스테이트,2013,114000,2019,5,18,84.982,3,동작동,333,11590,,,
태천,2001,46100,2019,5,18,73.33,1,사당동,205-5,11590,,,
현대,1996,71500,2019,5,18,84.57,2,신대방동,707,11590,,,
흑석한강센트레빌Ⅱ,2012,110000,2019,5,18,84.946,19,흑석동,339,11590,,,
포스코더샵,2007,77300,2019,5,19,59.99,4,상도동,521,11590,,,
흑석한강푸르지오,2012,135000,2019,5,19,115.84,6,흑석동,336,11590,,,
정호샤인빌,2002,63000,2019,5,20,42.85,5,노량진동,314-37,11590,,,
흑석한강푸르지오,2012,117500,2019,5,20,84.98,14,흑석동,336,11590,,,
흑석한강푸르지오,2012,113000,2019,5,20,84.98,11,흑석동,336,11590,,,
두산위브트레지움2차,2016,103000,2019,5,21,84.9736,8,상도동,535,11590,,,
롯데캐슬,2003,110000,2019,5,21,155.6,14,사당동,1132,11590,,,
삼성아파트,2006,39000,2019,5,21,40.759,4,사당동,1037-9,11590,,,
상도타워A동,2005,30000,2019,5,21,81.06,3,상도동,283-75,11590,,,
신동아4,1993,65300,2019,5,21,46.75,10,사당동,105,11590,,,
극동(105),1993,85000,2019,5,22,119.91,6,사당동,105,11590,,,
사당우성2,1993,75000,2019,5,22,59.89,6,사당동,105,11590,,,
경향렉스빌,2002,46000,2019,5,23,61.5494,15,상도동,445,11590,,,
롯데낙천대,2003,63000,2019,5,23,55.4561,14,신대방동,713,11590,,,
신동아리버파크,2001,73000,2019,5,23,84.88,11,노량진동,325,11590,,,
우성,1997,56500,2019,5,23,59.82,1,노량진동,323,11590,,,
포스코더샵,2007,73500,2019,5,23,59.995,6,상도동,521,11590,,,
건영(103동-106동),1997,70400,2019,5,24,84.94,5,노량진동,324,11590,,,
신동아리버파크,2001,62000,2019,5,24,59.67,19,노량진동,325,11590,,,
금강KCC,2003,79000,2019,5,25,84.95,15,동작동,331,11590,,,
르메이에르,2001,55500,2019,5,25,84.75,4,사당동,1141,11590,,,
사당휴먼시아,2009,72000,2019,5,25,84.73,14,사당동,1154,11590,,,
사당휴먼시아,2009,67500,2019,5,25,59.96,6,사당동,1154,11590,,,
삼성아파트,2006,40000,2019,5,25,40.759,5,사당동,1037-9,11590,,,
상도두산위브,2010,86000,2019,5,25,84.911,8,상도동,529,11590,,,
우리유앤미,2003,56000,2019,5,25,59.6618,8,흑석동,329,11590,,,
우성1차,1988,66000,2019,5,25,66.69,9,신대방동,565,11590,,,
현대(관악),1992,47200,2019,5,25,58.59,6,상도동,407,11590,,,
흑석동양아파트,2003,63700,2019,5,25,59.511,14,흑석동,328,11590,,,
