단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
가양시장상가,1981,3500,2006,4,1,71.22,4,가양동,434,30110,,,
삼익세라믹,1991,8700,2006,4,1,84.97,14,대성동,30,30110,,,
용운주공2단지,1987,3050,2006,4,1,32.39,10,용운동,147,30110,,,
한숲,1999,14300,2006,4,1,84.94,16,용전동,194-3,30110,,,
주공1,1990,10600,2006,4,2,79.07,13,판암동,178,30110,,,
석촌마을,2000,8500,2006,4,3,59.74,8,성남동,518,30110,,,
석촌마을,2000,9000,2006,4,3,59.63,4,성남동,518,30110,,,
신동아,1990,9700,2006,4,3,84.56,13,용전동,1,30110,,,
용운주공2단지,1987,2000,2006,4,3,32.39,9,용운동,147,30110,,,
임광(83-6),1990,3500,2006,4,3,84.93,5,자양동,83-6,30110,,,
정원,1997,8300,2006,4,3,84.98,1,용운동,423-15,30110,,,
주공1,1990,5800,2006,4,3,59.39,4,판암동,178,30110,,,
주공2,1990,5000,2006,4,3,59.39,2,판암동,202,30110,,,
주공2,1990,5450,2006,4,4,45.77,12,판암동,202,30110,,,
주공5,1992,6550,2006,4,4,52.09,1,판암동,236,30110,,,
주공5,1992,3000,2006,4,4,38.64,3,판암동,236,30110,,,
홍도,1996,4550,2006,4,4,45.525,5,홍도동,14-1,30110,,,
경성맨션2,1985,3400,2006,4,5,51.12,5,홍도동,23-3,30110,,,
동아아파트(201),1990,9400,2006,4,5,84.89,7,자양동,201,30110,,,
주공6,1992,3600,2006,4,5,38.64,3,판암동,233,30110,,,
세강듀오빌,2004,9848,2006,4,6,59.9264,6,인동,78-4,30110,,,
용운주공2단지,1987,4000,2006,4,6,41.3,4,용운동,147,30110,,,
임광하이츠1동,1989,6350,2006,4,6,79.02,3,가양동,29-3,30110,,,
주공,1985,5500,2006,4,6,49.22,1,용운동,297,30110,,,
주공2,1990,7000,2006,4,6,58.01,4,판암동,202,30110,,,
주공6,1992,3500,2006,4,6,38.64,3,판암동,233,30110,,,
홍도,1996,4100,2006,4,6,42.015,13,홍도동,14-1,30110,,,
삼정하이츠,1990,6000,2006,4,7,55.62,5,용운동,363,30110,,,
동아아파트(201),1990,9300,2006,4,8,84.89,12,자양동,201,30110,,,
신동아,1990,9800,2006,4,8,84.56,6,용전동,1,30110,,,
용운주공2단지,1987,3500,2006,4,8,41.3,5,용운동,147,30110,,,
주공5,1992,7650,2006,4,8,58.46,11,판암동,236,30110,,,
홍도,1996,4100,2006,4,8,42.015,7,홍도동,14-1,30110,,,
신동아,1990,10300,2006,4,9,84.56,9,용전동,1,30110,,,
용운주공2단지,1987,3000,2006,4,9,32.39,7,용운동,147,30110,,,
동아아파트(201),1990,8500,2006,4,10,84.89,7,자양동,201,30110,,,
신도,1978,4000,2006,4,10,59.72,4,가양동,24-1,30110,,,
신도,1978,4500,2006,4,10,59.72,3,가양동,24-1,30110,,,
주공1,1990,6400,2006,4,10,59.39,3,판암동,178,30110,,,
주공5,1992,6200,2006,4,10,52.09,13,판암동,236,30110,,,
한화꿈에그린,2006,16568,2006,4,10,84.4963,13,용운동,703,30110,,,
효동현대,1998,13500,2006,4,10,84.6825,13,효동,135-1,30110,,,
효동현대,1998,12700,2006,4,10,84.6825,3,효동,135-1,30110,,,
동아아파트(201),1990,14430,2006,4,11,134.6,3,자양동,201,30110,,,
맑은미소,2006,10600,2006,4,11,59.9565,13,삼성동,108-3,30110,,,
방주아파트,1998,7900,2006,4,11,59.67,12,판암동,328,30110,,,
신도,1978,5300,2006,4,11,59.72,2,가양동,24-1,30110,,,
주공5,1992,4275,2006,4,11,45,15,판암동,236,30110,,,
한숲,1999,10350,2006,4,11,59.925,7,용전동,194-3,30110,,,
주공2,1990,5000,2006,4,12,45.77,3,판암동,202,30110,,,
효동현대,1998,17000,2006,4,12,99.17,7,효동,135-1,30110,,,
효촌마을,2003,17300,2006,4,12,84.45,7,성남동,520,30110,,,
