단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
길음뉴타운2단지푸르지오,2005,30500,2011,11,1,59.77,1,길음동,1280,11290,,,
길음뉴타운6단지(래미안),2007,63800,2011,11,1,113.226,4,길음동,1283,11290,,,
길음뉴타운7단지(두산위브),2010,42000,2011,11,1,84.99,10,길음동,1285,11290,,,
길음뉴타운8단지(래미안),2010,64215,2011,11,1,114.99,3,길음동,1284,11290,,,
꿈의숲푸르지오,2010,43000,2011,11,1,84.73,8,하월곡동,228,11290,,,
돈암힐스테이트,2007,32000,2011,11,1,59.38,1,돈암동,639,11290,,,
두산,1998,28900,2011,11,1,59.97,6,석관동,10,11290,,,
아이파크종암동1차,2004,32500,2011,11,1,59.73,15,종암동,130,11290,,,
현대I-PARK,2003,32700,2011,11,1,59.49,9,보문동3가,2,11290,,,
길음뉴타운2단지푸르지오,2005,30500,2011,11,2,59.99,14,길음동,1280,11290,,,
길음동동부센트레빌(1278-0),2003,35640,2011,11,2,84.844,6,길음동,1278,11290,,,
돈암현대아파트,1991,23000,2011,11,2,55.89,8,돈암동,1,11290,,,
동아에코빌,2003,37000,2011,11,2,84.97,14,상월곡동,101,11290,,,
두산,1998,27000,2011,11,2,59.97,8,석관동,10,11290,,,
월곡두산위브,2003,38000,2011,11,2,84.843,1,하월곡동,222,11290,,,
래미안세레니티,2009,36500,2011,11,3,59.97,16,종암동,133,11290,,,
삼선푸르지오,2008,52000,2011,11,3,114.65,4,삼선동2가,425,11290,,,
삼성,1997,21800,2011,11,3,59.82,7,석관동,404,11290,,,
한진(609-1),1998,50000,2011,11,3,113.67,4,돈암동,609-1,11290,,,
길음뉴타운데시앙,1999,41800,2011,11,4,114.76,9,정릉동,1018,11290,,,
꿈의숲대명루첸아파트,2008,58000,2011,11,4,122.021,6,장위동,317,11290,,,
한신,1998,27900,2011,11,4,68.13,11,돈암동,609-1,11290,,,
