단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
가양2단지(성지),1992,30000,2016,4,1,49.65,8,가양동,1461,11500,,,
가양2단지(성지),1992,20000,2016,4,1,34.44,9,가양동,1461,11500,,,
가양우성,1990,38000,2016,4,1,75.48,2,가양동,14-3,11500,,,
강변,1992,30750,2016,4,1,49.5,4,가양동,1475,11500,,,
강변,1992,23000,2016,4,1,39.6,9,가양동,1475,11500,,,
개화,1994,46500,2016,4,1,101.86,7,방화동,819,11500,,,
근상프리즘(342-35),2006,34500,2016,4,1,84.07,4,화곡동,342-35,11500,,,
대림e-편한세상,2003,40500,2016,4,1,84.67,5,방화동,874,11500,,,
대림e편한세상,2002,48800,2016,4,1,84.96,8,등촌동,561-1,11500,,,
대림e편한세상,1992,43000,2016,4,1,110.26,13,화곡동,361-1,11500,,,
동아,1998,48900,2016,4,1,114.84,15,염창동,292,11500,,,
동아3,1999,44600,2016,4,1,84.87,15,염창동,258-1,11500,,,
"등촌7,8단지주공아파트",1994,25900,2016,4,1,41.85,5,등촌동,707,11500,,,
마곡수명산파크1단지,2007,50500,2016,4,1,84.82,12,내발산동,742,11500,,,
마곡중앙하이츠아파트,1994,26000,2016,4,1,51.03,14,방화동,852,11500,,,
마곡푸르지오,2008,55500,2016,4,1,84.99,4,마곡동,1525,11500,,,
벽산,1999,42000,2016,4,1,84.97,10,마곡동,429,11500,,,
빛고을우방,1999,41250,2016,4,1,84.9,12,가양동,448-9,11500,,,
삼성한아름,1993,38400,2016,4,1,84.89,9,염창동,264-27,11500,,,
염창1차보람더하임,2008,64800,2016,4,1,116.92,13,염창동,305,11500,,,
"우장산아이파크,이편한세상",2008,71500,2016,4,1,114.98,5,화곡동,1159,11500,,,
우장산힐스테이트,2005,81000,2016,4,1,126.65,9,내발산동,657,11500,,,
이너스5차동진,2007,31950,2016,4,1,69.02,5,염창동,304,11500,,,
이너스내안에,2004,42000,2016,4,1,84.91,8,염창동,254-2,11500,,,
일신건영휴먼빌,2004,41200,2016,4,1,84.93,1,염창동,298,11500,,,
한울앤하우스,2003,33450,2016,4,1,84.64,3,내발산동,696-21,11500,,,
화곡푸르지오,2002,64000,2016,4,1,144.123,2,화곡동,1091,11500,,,
화곡푸르지오,2002,49000,2016,4,1,104.75,2,화곡동,1091,11500,,,
가양2단지(성지),1992,24000,2016,4,2,39.6,13,가양동,1461,11500,,,
가양6단지,1992,31500,2016,4,2,58.65,2,가양동,1485,11500,,,
가양강나루현대,1999,40900,2016,4,2,59.76,10,가양동,448-1,11500,,,
가양도시개발9-2단지,1993,31900,2016,4,2,49.5,6,가양동,1490,11500,,,
가양도시개발9-2단지,1993,20500,2016,4,2,34.44,2,가양동,1490,11500,,,
강변,1992,20600,2016,4,2,34.44,6,가양동,1475,11500,,,
금호타운,1999,40000,2016,4,2,59.88,15,염창동,240-32,11500,,,
길훈,1999,35700,2016,4,2,59.94,7,염창동,294,11500,,,
대림e편한세상,2002,44000,2016,4,2,75.64,8,등촌동,561-1,11500,,,
동아3,1999,36000,2016,4,2,59.7,16,염창동,258-1,11500,,,
동아3,1999,37000,2016,4,2,59.7,7,염창동,258-1,11500,,,
동아3,1999,45000,2016,4,2,84.87,16,염창동,258-1,11500,,,
마곡 한진해모로,2004,33600,2016,4,2,59.92,9,방화동,579,11500,,,
