단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
극동,1991,17000,2006,4,1,84.13,5,중화동,19,11260,,,
동성1,1993,31000,2006,4,1,125.48,10,신내동,397,11260,,,
동성3,1997,12200,2006,4,1,59.4,4,신내동,618,11260,,,
면목삼익아파트,1997,22000,2006,4,1,111.94,2,면목동,1516,11260,,,
면목삼익아파트,1997,20000,2006,4,1,84.99,15,면목동,1516,11260,,,
면목삼호101,2000,20800,2006,4,1,83.08,4,면목동,1513,11260,,,
새한,1998,13900,2006,4,1,59.77,2,신내동,795,11260,,,
신내6대주,1996,12400,2006,4,1,49.77,2,신내동,650,11260,,,
신내6대주,1996,13200,2006,4,1,49.77,4,신내동,650,11260,,,
신안2,2000,15500,2006,4,1,59.845,6,묵동,382,11260,,,
신안3,2000,35000,2006,4,1,104.79,8,묵동,384,11260,,,
우정아파트,2002,22000,2006,4,1,81.783,1,상봉동,496,11260,,,
진로아파트,1995,44000,2006,4,1,134.37,8,신내동,654,11260,,,
한신아파트상가동유치원동(103~109),1997,26000,2006,4,1,84.03,11,중화동,450,11260,,,
현대,1994,21000,2006,4,1,84.81,1,면목동,1502,11260,,,
화성.두산아파트,1995,18900,2006,4,1,66.96,12,신내동,656,11260,,,
브라운스톤태릉,2004,38200,2006,4,2,101.9481,9,묵동,387,11260,,,
브라운스톤태릉,2004,38200,2006,4,2,101.9481,9,묵동,387,11260,,,
"엘지,쌍용아파트",1996,16300,2006,4,2,68.12,10,상봉동,484,11260,,,
우정아파트,2002,27600,2006,4,2,81.783,18,상봉동,496,11260,,,
한신아파트상가동유치원동(103~109),1997,13950,2006,4,2,50.37,6,중화동,450,11260,,,
신내,1996,16700,2006,4,3,59.76,11,묵동,13,11260,,,
신내11대명,1996,12650,2006,4,3,49.77,4,신내동,661,11260,,,
신내두산아파트,1995,40500,2006,4,3,126.28,2,묵동,20,11260,,,
용마금호타운,1992,23000,2006,4,3,84.9,7,면목동,494,11260,,,
용마금호타운,1992,23000,2006,4,3,84.9,14,면목동,494,11260,,,
용마한신,1990,16000,2006,4,3,59.22,12,면목동,1077-1,11260,,,
중앙하이츠,1996,18000,2006,4,3,84.97,13,신내동,479,11260,,,
진로,2001,11750,2006,4,3,59.76,6,면목동,1517,11260,,,
화성.두산아파트,1995,26250,2006,4,3,84.99,5,신내동,656,11260,,,
가야써니빌,2002,14800,2006,4,4,59.96,3,망우동,576,11260,,,
건영1,1997,16000,2006,4,4,84.96,8,상봉동,1,11260,,,
동성타워프라자,1996,11900,2006,4,4,59.01,3,신내동,786,11260,,,
석탑,1997,16770,2006,4,4,84.6,12,신내동,787,11260,,,
신내9진흥,1996,9000,2006,4,4,39.84,6,신내동,657,11260,,,
신성미소지움,2004,24500,2006,4,4,80.1913,14,면목동,1527,11260,,,
용마한신,1990,8150,2006,4,4,35.44,8,면목동,1077-1,11260,,,
한신아파트상가동유치원동(103~109),1997,14500,2006,4,4,59.76,4,중화동,450,11260,,,
해오름102동,2005,17400,2006,4,4,57.66,5,망우동,508-11,11260,,,
화성.두산아파트,1995,26300,2006,4,4,84.99,9,신내동,656,11260,,,
공감대(390-1),2005,17000,2006,4,5,84.96,4,면목동,390-1,11260,,,
동부아파트,1999,13000,2006,4,5,54,10,상봉동,495,11260,,,
동성7,1999,13450,2006,4,5,59.34,7,신내동,797,11260,,,
면목한신,1987,13400,2006,4,5,58.46,14,면목동,193-1,11260,,,
