단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
광명아파트,1991,16900,2006,12,1,84.38,3,만수동,1042,28200,,,
금호타운,1992,22000,2006,12,1,101.88,19,만수동,1048,28200,,,
남동아파트,1992,10900,2006,12,1,60,8,만수동,1014,28200,,,
논현단풍마을트리플에듀,2006,19800,2006,12,1,84.99,15,논현동,602-1,28200,,,
담방마을,1994,6800,2006,12,1,46.12,9,만수동,1049,28200,,,
만수뉴서울아파트,1992,4500,2006,12,1,34.65,4,만수동,1044,28200,,,
만수주공5단지,1987,6200,2006,12,1,41.3,1,만수동,17,28200,,,
만수주공5단지,1987,4000,2006,12,1,32.39,15,만수동,17,28200,,,
만수주공6단지,1986,9700,2006,12,1,47.25,5,만수동,20,28200,,,
만수주공6단지,1986,8400,2006,12,1,38.52,5,만수동,20,28200,,,
벽산,2000,15500,2006,12,1,84.93,6,만수동,1114,28200,,,
벽산,2000,13700,2006,12,1,59.805,7,만수동,1114,28200,,,
삼환1단지,1989,7000,2006,12,1,43.55,3,만수동,983-1,28200,,,
삼환2단지,1990,12100,2006,12,1,68.38,10,만수동,966,28200,,,
성문,1996,7000,2006,12,1,59.86,8,구월동,1291-7,28200,,,
신동아,1990,10000,2006,12,1,74.92,8,만수동,5-426,28200,,,
신한(6-21),1991,11000,2006,12,1,84.57,1,만수동,6-21,28200,,,
정광,1988,6500,2006,12,1,51.21,1,만수동,3-9,28200,,,
주공1단지,1998,8300,2006,12,1,48.87,18,논현동,564-1,28200,,,
주공8단지,1989,5500,2006,12,1,38.64,2,만수동,1005,28200,,,
주공8단지,1989,4700,2006,12,1,38.64,3,만수동,1005,28200,,,
주공그린빌2차,2003,24800,2006,12,1,84.8,15,도림동,630-1,28200,,,
태평2차,1997,18300,2006,12,1,84.6,15,서창동,538,28200,,,
"태화아파트101동,102동,103동,105동",1994,14000,2006,12,1,84.56,17,간석동,918-5,28200,,,
"태화아파트101동,102동,103동,105동",1994,11600,2006,12,1,84.56,1,간석동,918-5,28200,,,
풍림,2000,11800,2006,12,1,59.7,18,논현동,577,28200,,,
풍림,2000,10800,2006,12,1,59.7,2,논현동,577,28200,,,
풍림,2000,12000,2006,12,1,59.7,16,논현동,577,28200,,,
풍림,2000,13500,2006,12,1,59.7,11,논현동,577,28200,,,
한국,1992,16700,2006,12,1,84.23,14,만수동,1045,28200,,,
한국(신),1989,7000,2006,12,1,48.56,6,간석동,387,28200,,,
한국공영,1983,5580,2006,12,1,45.24,4,만수동,5-287,28200,,,
한라,1996,7500,2006,12,1,59.7,16,논현동,549,28200,,,
한라,1996,8100,2006,12,1,59.7,13,논현동,549,28200,,,
