단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
다대해송,1991,7150,2009,1,1,52.11,12,다대동,113-11,26380,,,
동원로얄듀크,2005,8700,2009,1,1,59.9942,24,장림동,875,26380,,,
동원로얄듀크,2005,8600,2009,1,1,59.9942,11,장림동,875,26380,,,
원우,2001,10350,2009,1,1,68.13,21,신평동,414-10,26380,,,
강남,1992,7500,2009,1,2,84.945,7,장림동,566-7,26380,,,
경성리치W,2005,28400,2009,1,2,138.15,15,당리동,321-1,26380,,,
국제마마,1993,5500,2009,1,2,65.385,9,장림동,566-12,26380,,,
나산리버빌,2008,15600,2009,1,2,84.97,12,장림동,321-28,26380,,,
다대포현대,1993,14800,2009,1,2,142.35,21,다대동,120-1,26380,,,
동원베네스트2차,2006,22600,2009,1,2,127.093,9,당리동,16-12,26380,,,
반도보라,1984,8400,2009,1,2,83.88,1,괴정동,192-3,26380,,,
영생비치,1985,3500,2009,1,2,54,4,구평동,106,26380,,,
우신타워아파트,1989,8500,2009,1,2,84.79,5,괴정동,614-9,26380,,,
하단청구,1999,10025,2009,1,2,59.805,20,하단동,717-1,26380,,,
한신,1993,8600,2009,1,2,84.96,16,신평동,425,26380,,,
다대코오롱맨션,1988,7000,2009,1,3,47.68,3,다대동,37,26380,,,
당리반도보라맨션,1992,12700,2009,1,3,84.7,15,당리동,180,26380,,,
동원로얄듀크,2005,8400,2009,1,3,59.9942,24,장림동,875,26380,,,
자유,1993,7400,2009,1,3,57.06,22,다대동,382-3,26380,,,
장림윌더하임,2005,9600,2009,1,3,59.9666,19,장림동,599-27,26380,,,
현대,1994,10370,2009,1,3,80.55,3,신평동,400,26380,,,
금화맨션,1992,7000,2009,1,5,84.95,6,괴정동,11-6,26380,,,
나산리버빌,2008,15600,2009,1,5,84.97,10,장림동,321-28,26380,,,
다대포현대,1993,11500,2009,1,5,84.88,12,다대동,120-1,26380,,,
몰운대,1996,5850,2009,1,5,49.08,13,다대동,1550,26380,,,
벽산아파트,1992,4900,2009,1,5,62.46,7,장림동,532,26380,,,
삼경,1983,5200,2009,1,5,45.36,4,하단동,485-2,26380,,,
삼성타워,1995,9900,2009,1,5,83.18,12,괴정동,188-9,26380,,,
신화프라자,2003,12000,2009,1,5,58.76,13,괴정동,998,26380,,,
장림윌더하임,2005,12400,2009,1,5,70.838,16,장림동,599-27,26380,,,
현대,1994,10650,2009,1,5,80.55,6,신평동,400,26380,,,
현대신델라,1989,10500,2009,1,5,84.645,3,괴정동,342-3,26380,,,
가락타운1,1992,13500,2009,1,6,84.93,15,하단동,1161-2,26380,,,
구평화신,1993,7100,2009,1,6,84.945,2,구평동,41-7,26380,,,
극동스타클래스,2007,17500,2009,1,6,84.898,7,괴정동,213-6,26380,,,
당리동신동아(33-4),1996,8000,2009,1,6,84.62,1,당리동,33-4,26380,,,
동원로얄듀크,2005,8100,2009,1,6,59.9942,10,장림동,875,26380,,,
동진그린힐,1995,6900,2009,1,6,59.99,17,괴정동,1207-4,26380,,,
경성리치W,2005,24200,2009,1,7,138.15,5,당리동,321-1,26380,,,
다대다해,1986,6300,2009,1,7,44.82,3,다대동,80-14,26380,,,
다대코오롱맨션,1988,9500,2009,1,7,62,2,다대동,37,26380,,,
당리동1차동원베네스트,2005,10250,2009,1,7,59.8198,11,당리동,16-7,26380,,,
도시두송,1998,6950,2009,1,7,59.775,15,다대동,96,26380,,,
동원로얄듀크,2005,8100,2009,1,7,59.9942,15,장림동,875,26380,,,
동원로얄듀크,2005,8200,2009,1,7,59.9942,5,장림동,875,26380,,,
몰운대,1996,6300,2009,1,7,49.08,11,다대동,1550,26380,,,
섬진3차,2003,9000,2009,1,7,72.46,7,하단동,870-93,26380,,,
신익강변타운,1992,8080,2009,1,7,71.4,13,신평동,408,26380,,,
신익강변타운,1992,11500,2009,1,7,118.86,14,신평동,408,26380,,,
하단대진,1983,8500,2009,1,7,56.88,3,하단동,605-31,26380,,,
한신혜성,1996,7550,2009,1,7,59.91,22,하단동,277-2,26380,,,
해태,2000,7600,2009,1,7,59.69,11,감천동,803-42,26380,,,
협진태양,1982,3500,2009,1,7,44.23,4,당리동,532,26380,,,
가락타운1,1992,13150,2009,1,8,84.93,14,하단동,1161-2,26380,,,
경성리치W,2005,27250,2009,1,8,137.1,15,당리동,321-1,26380,,,
경성리치W,2005,25949,2009,1,8,138.15,15,당리동,321-1,26380,,,
다대동롯데캐슬몰운대,2007,19650,2009,1,8,84.9902,10,다대동,1624,26380,,,
다대해송,1991,6750,2009,1,8,52.11,11,다대동,113-11,26380,,,
몰운대,1996,5750,2009,1,8,49.08,12,다대동,1550,26380,,,
오성,1983,5000,2009,1,8,69.78,3,당리동,351-5,26380,,,
장림신도,1993,6410,2009,1,8,84.08,6,장림동,60-34,26380,,,
가락타운1,1992,14600,2009,1,9,84.93,7,하단동,1161-2,26380,,,
다대동롯데캐슬몰운대,2007,18943,2009,1,9,84.9902,2,다대동,1624,26380,,,
다대포현대,1993,10000,2009,1,9,78.3,24,다대동,120-1,26380,,,
벽산아파트,1992,7050,2009,1,9,84.73,4,장림동,532,26380,,,
삼창강변1,1998,8500,2009,1,9,59.95,17,신평동,437,26380,,,
소라,1980,5800,2009,1,9,63.44,1,괴정동,458-53,26380,,,
신평럭키무지개타운,1990,7800,2009,1,9,84.95,4,신평동,206-1,26380,,,
장림우림그린맨션,1992,6150,2009,1,9,66.42,14,장림동,244-6,26380,,,
