단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
금호삼성래미안,2001,53000,2016,5,1,84.45,6,금호동1가,1500,11200,,,
대우,2001,42000,2016,5,1,59.97,3,금호동4가,800,11200,,,
서울숲아이파크,2009,47000,2016,5,1,84.87,2,송정동,104,11200,,,
강변건영아파트,2002,63000,2016,5,2,84.941,3,성수동1가,710,11200,,,
금호,2003,53800,2016,5,2,84.98,5,성수동1가,714,11200,,,
금호삼성래미안,2001,55000,2016,5,2,84.45,15,금호동1가,1500,11200,,,
금호자이1차,2012,81000,2016,5,2,117.18,13,금호동2가,1215,11200,,,
두산,1994,46900,2016,5,2,79.08,15,금호동3가,1331,11200,,,
래미안하이리버,2012,60000,2016,5,2,59.99,13,금호동2가,1217,11200,,,
서울숲푸르지오,2007,89500,2016,5,2,114.55,13,금호동4가,340,11200,,,
옥수삼성,1999,50000,2016,5,2,59.7,16,옥수동,250,11200,,,
옥수하이츠,1998,71400,2016,5,2,84.86,11,옥수동,100,11200,,,
텐즈힐(2단지),2014,73400,2016,5,2,84.92,8,상왕십리동,811,11200,,,
현대,1998,36500,2016,5,2,59.91,22,마장동,818,11200,,,
강변건영아파트,2002,63000,2016,5,3,84.941,3,성수동1가,710,11200,,,
건영,2000,40000,2016,5,3,84.945,8,송정동,90,11200,,,
대림e-편한세상,2000,64000,2016,5,3,114.94,12,행당동,347,11200,,,
대림e-편한세상,2000,59000,2016,5,3,114.94,3,행당동,347,11200,,,
동아,1983,68000,2016,5,3,95.85,5,성수동1가,656-320,11200,,,
동아그린,1999,45500,2016,5,3,84.91,8,성수동1가,708,11200,,,
래미안 옥수 리버젠,2012,85300,2016,5,3,84.81,3,옥수동,561,11200,,,
신동아,1995,35900,2016,5,3,59.97,13,행당동,344,11200,,,
텐즈힐(2단지),2014,59400,2016,5,3,59.98,3,상왕십리동,811,11200,,,
한신무학,1989,44700,2016,5,3,94.46,5,하왕십리동,990,11200,,,
금호현대,1990,29500,2016,5,4,59.91,8,응봉동,98,11200,,,
대우,2001,45000,2016,5,4,59.97,20,금호동4가,800,11200,,,
덕현해밀,2014,40500,2016,5,4,84.99,1,용답동,252,11200,,,
동아,1983,47500,2016,5,4,52.5,3,성수동1가,656-320,11200,,,
래미안하이리버,2012,59000,2016,5,4,59.99,17,금호동2가,1217,11200,,,
서울숲대림,2000,49000,2016,5,4,59.885,8,성수동1가,656-234,11200,,,
서울숲더샵,2014,73500,2016,5,4,84.18,16,행당동,377,11200,,,
옥수어울림,2011,108500,2016,5,4,128.534,5,옥수동,560,11200,,,
왕십리풍림아이원,2004,58500,2016,5,4,114.928,14,하왕십리동,1061,11200,,,
텐즈힐(2단지),2014,72500,2016,5,4,84.92,18,상왕십리동,811,11200,,,
한남하이츠,1982,73500,2016,5,4,102.08,1,옥수동,220-1,11200,,,
현대I-PARK,2003,63000,2016,5,4,116.22,3,성수동2가,834,11200,,,
금호한신,2005,44800,2016,5,5,59.99,4,금호동3가,1662,11200,,,
두산,1994,47000,2016,5,5,84.99,4,금호동3가,1331,11200,,,
벽산,2001,39800,2016,5,5,59.9,10,금호동1가,633,11200,,,
신동아,1995,34500,2016,5,5,59.97,14,행당동,344,11200,,,
예건네스빌,2005,42000,2016,5,5,70.05,4,옥수동,365-11,11200,,,
옥수삼성,1999,84500,2016,5,5,114.666,12,옥수동,250,11200,,,
텐즈힐(2단지),2014,72000,2016,5,5,84.9,12,상왕십리동,811,11200,,,
금호자이1차,2012,64900,2016,5,6,84.97,7,금호동2가,1215,11200,,,
대림e-편한세상,2000,51200,2016,5,6,84.87,2,행당동,347,11200,,,
대림강변타운,2001,60000,2016,5,6,84.42,7,응봉동,15,11200,,,
래미안하이리버,2012,70000,2016,5,6,84.99,17,금호동2가,1217,11200,,,
롯데캐슬파크,2003,58000,2016,5,6,81.567,4,성수동2가,835,11200,,,
벽산,2001,49000,2016,5,6,84.82,2,금호동1가,633,11200,,,
서울숲행당푸르지오,2011,55000,2016,5,6,59.81,10,행당동,376,11200,,,
신동아,1996,34300,2016,5,6,59.97,14,응봉동,275,11200,,,
신동아,1995,36450,2016,5,6,59.94,15,행당동,344,11200,,,
왕십리풍림아이원,2004,43000,2016,5,6,59.936,16,하왕십리동,1061,11200,,,
중앙하이츠빌,2003,59300,2016,5,6,84.9673,15,성수동1가,715,11200,,,
행복드림,2005,39500,2016,5,6,99.84,3,마장동,768-17,11200,,,
현대I-PARK,2003,60000,2016,5,6,104.56,1,성수동2가,834,11200,,,
금호현대,1990,33500,2016,5,7,59.91,2,응봉동,98,11200,,,
래미안 옥수 리버젠,2012,67500,2016,5,7,59.25,14,옥수동,561,11200,,,
서울숲2차푸르지오,2012,80000,2016,5,7,84.776,4,금호동4가,235,11200,,,
서울숲푸르지오,2007,56200,2016,5,7,59.99,9,금호동4가,340,11200,,,
왕십리풍림아이원,2004,43050,2016,5,7,59.936,5,하왕십리동,1061,11200,,,
텐즈힐(2단지),2014,53000,2016,5,7,55.2,5,상왕십리동,811,11200,,,
현대,1998,35900,2016,5,7,59.94,9,마장동,818,11200,,,
건영,2000,40000,2016,5,8,84.945,19,송정동,90,11200,,,
금호자이2차,2012,51500,2016,5,8,59.9167,2,금호동3가,700,11200,,,
대림강변타운,2001,48500,2016,5,8,59.76,5,응봉동,15,11200,,,
동아그린,1999,40000,2016,5,8,84.89,2,성수동1가,708,11200,,,
텐즈힐(2단지),2014,71800,2016,5,8,84.9,21,상왕십리동,811,11200,,,
강변건영아파트,2002,66000,2016,5,9,84.941,9,성수동1가,710,11200,,,
대림(2차),1989,44100,2016,5,9,84.53,7,응봉동,97,11200,,,
대림e-편한세상,2000,56200,2016,5,9,84.87,1,행당동,347,11200,,,
동아,1983,47500,2016,5,9,53.14,9,성수동1가,656-320,11200,,,
벽산,2001,50500,2016,5,9,84.82,7,금호동1가,633,11200,,,
벽산,2001,52500,2016,5,9,84.82,11,금호동1가,633,11200,,,
서울숲 한신 더 휴,2003,57000,2016,5,9,84.95,17,행당동,349,11200,,,
서울숲금강아미움,2004,40000,2016,5,9,80.89,12,성수동2가,836,11200,,,
서울숲푸르지오,2007,85500,2016,5,9,84.87,13,금호동4가,340,11200,,,
서울숲푸르지오,2007,64000,2016,5,9,59.99,9,금호동4가,340,11200,,,
서울숲힐스테이트,2009,77500,2016,5,9,84.78,14,성수동2가,843,11200,,,
세림,1986,44000,2016,5,9,84.93,10,마장동,784,11200,,,
신동아,1996,35000,2016,5,9,59.97,14,응봉동,275,11200,,,
옥수삼성,1999,47000,2016,5,9,59.7,2,옥수동,250,11200,,,
텐즈힐(1단지),2015,62900,2016,5,9,59.88,11,하왕십리동,1066,11200,,,
텐즈힐(2단지),2014,86300,2016,5,9,127.44,4,상왕십리동,811,11200,,,
현대,1998,57000,2016,5,9,134.79,25,마장동,818,11200,,,
홍익한신,1975,25000,2016,5,9,68.03,5,홍익동,119-1,11200,,,
금호삼성래미안,2001,52600,2016,5,10,84.45,4,금호동1가,1500,11200,,,
금호자이2차,2012,53800,2016,5,10,59.9912,11,금호동3가,700,11200,,,
금호현대,1990,33400,2016,5,10,59.91,2,응봉동,98,11200,,,
대림e-편한세상,2000,53900,2016,5,10,84.87,8,행당동,347,11200,,,
대우2,1999,47700,2016,5,10,84.97,9,성수동1가,709,11200,,,
동아,1983,66000,2016,5,10,96.18,1,성수동1가,656-320,11200,,,
두산,1997,38900,2016,5,10,84.87,1,행당동,345,11200,,,
서울숲대림,2000,54500,2016,5,10,84.015,1,성수동1가,656-234,11200,,,
서울숲행당푸르지오,2011,71500,2016,5,10,114.33,7,행당동,376,11200,,,
신금호파크자이,2016,59900,2016,5,10,59.98,11,금호동2가,1,11200,,,
쌍용,1997,45500,2016,5,10,84.78,1,성수동1가,706,11200,,,
청구강변1,1994,59500,2016,5,10,84.87,12,성수동2가,712,11200,,,
현대I-PARK,2003,59500,2016,5,10,84.98,12,성수동2가,834,11200,,,
강변현대,1994,54900,2016,5,11,78.96,13,성수동2가,400,11200,,,
금호현대,1990,36200,2016,5,11,59.91,10,응봉동,98,11200,,,
금호현대,1990,44500,2016,5,11,79.8,14,응봉동,98,11200,,,
대림(2차),1989,37455,2016,5,11,59.91,12,응봉동,97,11200,,,
대림강변타운,2001,69000,2016,5,11,114.88,17,응봉동,15,11200,,,
대우,2001,57000,2016,5,11,84.96,14,금호동4가,800,11200,,,
래미안 옥수 리버젠,2012,64000,2016,5,11,59.25,15,옥수동,561,11200,,,
래미안 옥수 리버젠,2012,74500,2016,5,11,59.84,12,옥수동,561,11200,,,
레미테지,2004,160000,2016,5,11,227.67,6,옥수동,220-2,11200,,,
서울숲푸르지오,2007,51000,2016,5,11,59.99,12,금호동4가,340,11200,,,
서울숲행당푸르지오,2011,62000,2016,5,11,84.74,7,행당동,376,11200,,,
금호삼성래미안,2001,40600,2016,5,12,59.95,1,금호동1가,1500,11200,,,
대림e-편한세상,2000,57900,2016,5,12,84.87,15,행당동,347,11200,,,
대림e-편한세상,2000,40200,2016,5,12,59.96,1,행당동,347,11200,,,
대우,2001,61900,2016,5,12,84.71,13,금호동4가,800,11200,,,
대우,2001,70000,2016,5,12,114.6,6,금호동4가,800,11200,,,
래미안 옥수 리버젠,2012,129000,2016,5,12,134.13,3,옥수동,561,11200,,,
벽산,2001,39500,2016,5,12,59.9,17,금호동1가,633,11200,,,
서울숲 한신 더 휴,2003,55500,2016,5,12,84.95,14,행당동,349,11200,,,
서울숲대림,2000,47200,2016,5,12,59.885,9,성수동1가,656-234,11200,,,
서울숲힐스테이트,2009,104500,2016,5,12,117.13,27,성수동2가,843,11200,,,
세림,1986,38100,2016,5,12,72.84,12,마장동,784,11200,,,
행당한진타운,2000,45000,2016,5,12,59.96,9,행당동,346,11200,,,
현대I-PARK,2003,62000,2016,5,12,104.56,4,성수동2가,834,11200,,,
강변청구3,1995,44000,2016,5,13,59.94,4,성수동2가,745,11200,,,
