단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
래미안방배아트힐(1008-2),2004,145000,2019,4,1,127.31,6,방배동,1008-2,11650,,,
반포자이,2009,350000,2019,4,1,194.515,21,반포동,20-43,11650,,,
서초동삼성쉐르빌2,2002,25500,2019,4,1,35.22,5,서초동,1330,11650,,,
아크로비스타,2004,165000,2019,4,1,149.17,16,서초동,1685-3,11650,,,
진흥아파트,1979,154500,2019,4,1,101.32,4,서초동,1315,11650,,,
더샵서초,2006,152000,2019,4,2,186.72,15,서초동,1445-14,11650,,,
롯데캐슬갤럭시,2002,213000,2019,4,2,133.41,24,잠원동,50,11650,,,
아크로리버파크,2016,320000,2019,4,2,112.93,37,반포동,2-12,11650,,,
롯데캐슬아르떼,2013,125100,2019,4,3,59.9902,5,방배동,424-28,11650,,,
반포리체,2010,223500,2019,4,3,106.148,8,반포동,30-26,11650,,,
서초현대타워아파트,1997,113000,2019,4,3,179.03,20,서초동,1319-13,11650,,,
아크로리버파크,2016,250000,2019,4,3,84.99,29,반포동,2-12,11650,,,
래미안서초유니빌,2003,49500,2019,4,4,50.19,6,서초동,1445-4,11650,,,
반포미도,1987,150000,2019,4,4,84.96,12,반포동,60-4,11650,,,
신반포4,1979,163200,2019,4,4,96.48,3,잠원동,70,11650,,,
신동아,1981,180000,2019,4,5,175.14,10,방배동,988-1,11650,,,
반포자이,2009,300000,2019,4,6,194.515,10,반포동,20-43,11650,,,
반포자이,2009,160000,2019,4,6,59.98,11,반포동,20-43,11650,,,
삼풍아파트,1988,250000,2019,4,6,165.36,10,서초동,1685,11650,,,
동아,2002,152000,2019,4,8,84.91,2,잠원동,157,11650,,,
래미안퍼스티지,2009,175000,2019,4,8,59.89,1,반포동,18-1,11650,,,
프레스턴(1-62),2005,223000,2019,4,8,223.35,5,방배동,1-62,11650,,,
현대ESA2,2003,107000,2019,4,8,136.25,14,서초동,1542-6,11650,,,
대림e-편한세상1,2003,194000,2019,4,9,164.25,13,방배동,884-21,11650,,,
방배브라운가,2006,104000,2019,4,9,84.94,6,방배동,930-1,11650,,,
브라운스톤방배,2005,111500,2019,4,9,84.96,10,방배동,899-16,11650,,,
서초동삼성쉐르빌2,2002,28000,2019,4,9,35.22,13,서초동,1330,11650,,,
현대빌라트,1994,190000,2019,4,9,164.83,9,서초동,1495-1,11650,,,
녹원한신,1995,184000,2019,4,10,84.87,12,잠원동,60-7,11650,,,
비젼(102),2003,62000,2019,4,10,84.98,6,양재동,16-22,11650,,,
쏠레뉴,2004,108000,2019,4,10,115.92,5,반포동,53-2,11650,,,
래미안방배아트힐(1008-2),2004,145000,2019,4,11,127.61,8,방배동,1008-2,11650,,,
방배비젼21빌라트,2000,140000,2019,4,11,187.34,2,방배동,849-2,11650,,,
삼풍아파트,1988,210000,2019,4,11,130.73,13,서초동,1685,11650,,,
서초화원그랑빌,2002,67000,2019,4,11,68.36,7,서초동,1510-15,11650,,,
반포미도,1987,147900,2019,4,12,84.96,13,반포동,60-4,11650,,,
반포미도2차아파트,1989,124000,2019,4,12,71.49,8,반포동,60-5,11650,,,
서초동삼성쉐르빌2,2002,45200,2019,4,12,52.83,8,서초동,1330,11650,,,
서초한신리빙타워,1999,41000,2019,4,12,42.55,16,서초동,1533,11650,,,
신반포2,1978,150000,2019,4,12,68.91,4,잠원동,73,11650,,,
신반포8,1981,283000,2019,4,12,141.83,7,잠원동,60-3,11650,,,
아크로리버파크,2016,373000,2019,4,12,112.96,9,반포동,2-12,11650,,,
현대슈퍼빌,2003,164000,2019,4,12,164.87,7,서초동,1446-11,11650,,,
녹원한신,1995,182500,2019,4,13,84.75,3,잠원동,60-7,11650,,,
롯데캐슬메디치,2010,105500,2019,4,13,103.24,8,서초동,1656-4,11650,,,
삼풍아파트,1988,153000,2019,4,13,79.47,5,서초동,1685,11650,,,
서초4현대,2000,133000,2019,4,13,140.03,2,서초동,1684,11650,,,
신반포2,1978,147000,2019,4,14,68.91,3,잠원동,73,11650,,,
한신로얄,1992,145000,2019,4,14,81.23,6,잠원동,63-34,11650,,,
대우(효령),1992,96600,2019,4,15,84.91,9,방배동,1038,11650,,,
래미안방배아트힐(1008-2),2004,140000,2019,4,15,114.09,3,방배동,1008-2,11650,,,
반포미도,1987,150000,2019,4,15,84.96,5,반포동,60-4,11650,,,
방배롯데캐슬OSCAR,2006,250000,2019,4,15,247.32,2,방배동,1-21,11650,,,
대림서초리시온,2003,45500,2019,4,16,49.79,13,서초동,1671-5,11650,,,
대우아이빌,2001,49500,2019,4,16,35.38,11,잠원동,42-13,11650,,,
아크로리버뷰신반포,2018,245000,2019,4,16,78.48,12,잠원동,159,11650,,,
진흥아파트,1979,180000,2019,4,16,131.07,5,서초동,1315,11650,,,
녹원한신,1995,190000,2019,4,17,84.75,12,잠원동,60-7,11650,,,
동아,2002,154000,2019,4,17,84.91,16,잠원동,157,11650,,,
래미안퍼스티지,2009,350000,2019,4,17,168.65,19,반포동,18-1,11650,,,
롯데캐슬아르떼,2013,178000,2019,4,17,84.9145,5,방배동,424-28,11650,,,
반포경남아파트,1978,194000,2019,4,17,73.5,7,반포동,1-8,11650,,,
반포자이,2009,156000,2019,4,17,59.971,24,반포동,20-43,11650,,,
에이아이디차관주택,1974,178000,2019,4,17,72.51,3,반포동,968,11650,,,
대림,1995,134000,2019,4,18,130.89,7,우면동,57,11650,,,
동아,2002,158000,2019,4,18,84.91,5,잠원동,157,11650,,,
빌라일두오모,2005,160000,2019,4,18,193.57,1,방배동,800-1,11650,,,
애지앙,2003,50800,2019,4,18,66.18,6,서초동,1466-4,11650,,,
롯데캐슬아르떼,2013,172500,2019,4,19,84.974,16,방배동,424-28,11650,,,
방배어울림,2008,130000,2019,4,19,122.785,11,방배동,998,11650,,,
서초파라곤,2005,90000,2019,4,19,89.01,13,서초동,1327-29,11650,,,
신반포청구,1998,150000,2019,4,19,84.86,6,잠원동,63-2,11650,,,
프레스턴(1-62),2005,180000,2019,4,19,216.87,2,방배동,1-62,11650,,,
반포자이,2009,162000,2019,4,20,59.98,10,반포동,20-43,11650,,,
서초쌍용플래티넘,2006,50000,2019,4,20,56,17,서초동,1445-13,11650,,,
신반포17,1983,283000,2019,4,20,143.77,4,잠원동,58-22,11650,,,
서초교대e편한세상,2010,166000,2019,4,21,84.97,8,서초동,1686-9,11650,,,
방배임광3차,1988,102000,2019,4,22,84,8,방배동,1010-1,11650,,,
금호베스트빌,2002,201000,2019,4,23,140.36,15,잠원동,58,11650,,,
래미안퍼스티지,2009,247000,2019,4,23,84.93,4,반포동,18-1,11650,,,
래미안퍼스티지,2009,317000,2019,4,23,135.92,9,반포동,18-1,11650,,,
롯데캐슬갤럭시,2002,180000,2019,4,23,106.15,3,잠원동,50,11650,,,
방배롯데캐슬로제,2009,396000,2019,4,23,198.16,9,방배동,849-30,11650,,,
삼풍아파트,1988,238000,2019,4,23,165.92,1,서초동,1685,11650,,,
서초중흥S-클래스(도시형생활주택),2013,21500,2019,4,23,20.68,5,서초동,1451-89,11650,,,
스위트빌,2003,72000,2019,4,23,84.66,6,서초동,1513-5,11650,,,
아크로리버파크,2016,203000,2019,4,23,59.97,8,반포동,2-12,11650,,,
극동스타클래스2,2006,90000,2019,4,24,81.065,4,서초동,1615-10,11650,,,
반포두산힐스빌,2001,64500,2019,4,24,47.7,3,반포동,54-5,11650,,,
비젼(102),2003,64900,2019,4,24,76.33,6,양재동,16-22,11650,,,
서초중흥S-클래스(도시형생활주택),2013,20100,2019,4,24,18.67,8,서초동,1451-89,11650,,,
서초푸르지오써밋,2017,179500,2019,4,24,84.95,6,서초동,1311-10,11650,,,
신반포11,1981,177000,2019,4,24,76.4,2,잠원동,58-24,11650,,,
청광아트빌(14차),2001,158000,2019,4,24,244.84,7,방배동,482-4,11650,,,
반포미도,1987,151500,2019,4,25,84.96,13,반포동,60-4,11650,,,
반포자이,2009,213000,2019,4,25,84.998,6,반포동,20-43,11650,,,
반포자이,2009,172000,2019,4,25,84.943,4,반포동,20-43,11650,,,
신반포17,1983,178000,2019,4,25,80.4,7,잠원동,58-22,11650,,,
삼풍아파트,1988,152250,2019,4,26,79.47,11,서초동,1685,11650,,,
서초한일유앤아이주상복합,2007,88000,2019,4,26,84.7,12,서초동,1303-10,11650,,,
서초훼미리하우스,2017,77000,2019,4,26,59.49,2,방배동,917-4,11650,,,
신반포14,1983,124760,2019,4,26,108.83,1,잠원동,74,11650,,,
한신서래,1987,105000,2019,4,26,64.53,3,반포동,70-1,11650,,,
갤러리하우스,2001,120000,2019,4,27,142.93,4,서초동,1508-39,11650,,,
래미안퍼스티지,2009,256000,2019,4,27,84.93,23,반포동,18-1,11650,,,
롯데캐슬아르떼,2013,135000,2019,4,27,59.9742,6,방배동,424-28,11650,,,
브라운스톤방배,2005,135500,2019,4,27,97.64,13,방배동,899-16,11650,,,
신반포4,1979,178000,2019,4,27,96.48,8,잠원동,70,11650,,,
롯데캐슬메디치,2010,116000,2019,4,29,124.18,12,서초동,1656-4,11650,,,
롯데캐슬클래식,2006,157000,2019,4,29,84.98,9,서초동,1312-3,11650,,,
반포자이,2009,215000,2019,4,29,84.943,21,반포동,20-43,11650,,,
방배아트자이,2018,148500,2019,4,29,84.9152,10,방배동,3278,11650,,,
서초호반써밋,2013,111000,2019,4,29,101.0109,5,우면동,753,11650,,,
진흥아파트,1979,162000,2019,4,29,101.32,6,서초동,1315,11650,,,
