단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
문화,1971,17500,2019,2,1,66.12,8,동대신동3가,173,26140,,,
에코펠리스,2016,30300,2019,2,1,78.83,14,충무동2가,1-5,26140,,,
삼익,1976,40500,2019,2,7,88.2,2,동대신동2가,313,26140,,,
전원비치맨션,1990,15000,2019,2,7,76.06,7,암남동,602-5,26140,,,
헤리츠아파트3차,2018,35500,2019,2,8,77.06,9,충무동1가,17-5,26140,,,
송도현대,1992,17400,2019,2,10,84.865,7,암남동,611-5,26140,,,
대신공원한신휴플러스,2014,30300,2019,2,11,59.6934,12,서대신동3가,752,26140,,,
삼경맨션,1987,9200,2019,2,11,60.915,5,암남동,115-49,26140,,,
송도삼정비치맨션,1988,12000,2019,2,11,46.44,6,암남동,206-1,26140,,,
송도현대,1992,22500,2019,2,11,132.635,5,암남동,611-5,26140,,,
금호어울림,2004,25300,2019,2,12,73.11,11,서대신동3가,31-57,26140,,,
송도정림비치타운,1993,17800,2019,2,12,84.4,12,암남동,64-2,26140,,,
LG마린타워,1999,27000,2019,2,13,121.5,6,남부민동,654,26140,,,
세영엘도라도B동,2018,24000,2019,2,13,49.94,10,서대신동3가,360-13,26140,,,
송도정림비치타운,1993,17500,2019,2,13,84.91,14,암남동,64-2,26140,,,
협성르네상스,2001,48000,2019,2,13,126.58,18,서대신동3가,694-1,26140,,,
파크갤러리아파트,2011,77000,2019,2,15,169.57,1,암남동,618-16,26140,,,
토성동봄여름가을겨울,2015,27100,2019,2,16,64.025,8,토성동1가,3-2,26140,,,
대림비치,2003,19800,2019,2,17,59.89,12,남부민동,523-1,26140,,,
LG마린타워,1999,23700,2019,2,18,84.72,12,남부민동,654,26140,,,
에코팰리스3,2017,28300,2019,2,18,77.98,3,충무동3가,1-114,26140,,,
충무쇼핑맨션,1983,16700,2019,2,18,72.78,5,남부민동,643,26140,,,
토성동경동리인타워,2018,55010,2019,2,18,82.1612,38,토성동1가,25-1,26140,,,
토성동경동리인타워,2018,46000,2019,2,18,82.1611,10,토성동1가,25-1,26140,,,
세영엘도라도B동,2018,24000,2019,2,19,49.87,11,서대신동3가,360-13,26140,,,
송도자유비치,1997,17600,2019,2,19,84.81,12,암남동,81-12,26140,,,
현대타운,1999,21000,2019,2,19,59.85,21,남부민동,685,26140,,,
LG마린타워,1999,19400,2019,2,20,72.27,12,남부민동,654,26140,,,
토성동경동리인타워,2018,47790,2019,2,20,82.1611,11,토성동1가,25-1,26140,,,
구덕자유,1996,21000,2019,2,21,59.6,6,서대신동3가,566-5,26140,,,
구덕금호,2001,17500,2019,2,22,59.88,2,동대신동3가,140,26140,,,
해오름,2006,27790,2019,2,22,84.94,12,토성동5가,34-3,26140,,,
남성한빛가든,1996,17300,2019,2,23,59.34,8,서대신동3가,161-13,26140,,,
대림e편한세상,1998,16000,2019,2,26,59.85,3,서대신동3가,19-9,26140,,,
대신롯데캐슬,2014,51500,2019,2,26,102.7835,17,서대신동3가,762,26140,,,
대신타워빌,2003,9500,2019,2,26,34.815,6,서대신동3가,249-20,26140,,,
대신롯데캐슬,2014,33400,2019,2,27,59.8826,6,서대신동3가,762,26140,,,
구덕금호,2001,17000,2019,2,28,59.88,14,동대신동3가,140,26140,,,
대신에코팰리스,2018,32442,2019,2,28,75.31,8,서대신동1가,34-2,26140,,,
대신에코팰리스,2018,32506,2019,2,28,75.41,8,서대신동1가,34-2,26140,,,
송도서린엘마르,2016,39000,2019,2,28,59.9026,23,암남동,764,26140,,,
