단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
노원현대,1997,80500,2022,1,4,84.78,6,상계동,359,11350,중개거래,,
동부아파트,1996,57000,2022,1,4,59.34,8,공릉동,705,11350,중개거래,,
상계주공10(저층),1988,59800,2022,1,4,47.34,5,상계동,666,11350,중개거래,,
비선아파트,1999,55500,2022,1,5,48.6,11,공릉동,109,11350,중개거래,,
주공5,1992,58500,2022,1,5,44.52,10,중계동,359-1,11350,중개거래,,
대주파크빌아파트,2003,70000,2022,1,6,81.12,2,공릉동,751,11350,직거래,,
동양엔파트,2003,99000,2022,1,6,84.88,18,상계동,1305,11350,중개거래,,
주공2,1992,40000,2022,1,6,59.97,6,월계동,556,11350,직거래,,
사슴3,1995,47000,2022,1,7,33.18,11,월계동,320-11,11350,중개거래,,
수락현대,1995,64700,2022,1,7,84.74,6,상계동,1272,11350,중개거래,,
삼익아파트,1997,56500,2022,1,8,59.89,3,공릉동,690-2,11350,중개거래,,
삼창타워주상프라자,1997,69000,2022,1,8,84.66,12,중계동,584-1,11350,중개거래,,
상계주공11(고층),1988,58500,2022,1,8,41.3,11,상계동,652,11350,중개거래,,
우방아파트,2000,66000,2022,1,8,61.151,5,공릉동,108,11350,중개거래,,
장미(시영6),1989,69000,2022,1,8,54.29,13,하계동,273,11350,중개거래,,
한진한화그랑빌,2002,83000,2022,1,8,59.94,21,월계동,18,11350,중개거래,,
현대(고려)아파트,1999,55000,2022,1,8,59.28,8,공릉동,590-1,11350,중개거래,,
화랑타운아파트,2000,93000,2022,1,9,84.65,8,공릉동,111,11350,중개거래,,
보람아파트,1988,57500,2022,1,10,44.33,14,상계동,639,11350,중개거래,,
상계1차현대아파트,1993,65000,2022,1,10,83.92,13,상계동,1055,11350,중개거래,,
주공4,1991,102000,2022,1,10,84.79,12,중계동,358-2,11350,중개거래,,
태릉해링턴플레이스,2022,95000,2022,1,10,59.98,12,공릉동,758,11350,중개거래,,
주공5,1992,57500,2022,1,11,44.94,8,중계동,359-1,11350,중개거래,,
노원IPARK,2009,90000,2022,1,12,139.28,7,상계동,1318,11350,중개거래,,
동아불암,1999,66000,2022,1,12,59.4,16,상계동,1285,11350,중개거래,,
불암현대,1999,78000,2022,1,12,84.9,22,상계동,1293,11350,중개거래,,
청구3,1996,137000,2022,1,12,84.77,7,중계동,360-2,11350,중개거래,,
한신4차,1995,60000,2022,1,12,84.84,3,상계동,995,11350,직거래,,
한진한화그랑빌,2002,96000,2022,1,12,75.81,20,월계동,18,11350,중개거래,,
건영,1988,52000,2022,1,13,45.55,8,하계동,271-3,11350,중개거래,,
벽산,1989,51800,2022,1,13,46.8,12,상계동,173-1,11350,중개거래,,
상계주공3(고층),1987,79000,2022,1,13,58.01,12,상계동,730-2,11350,중개거래,,
청구,1988,82000,2022,1,13,70.69,5,하계동,284,11350,중개거래,,
보람아파트,1988,50000,2022,1,14,54.59,14,상계동,639,11350,중개거래,,
