단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
영도신도브래뉴,2009,20000,2012,10,1,59.9846,13,청학동,536,26200,,,
반도보라,2000,17900,2012,10,2,59.7,25,영선동4가,186-46,26200,,,
미광마린타워,1992,33250,2012,10,3,122.74,8,봉래동2가,112,26200,,,
유정,1982,4500,2012,10,4,62.15,3,봉래동5가,123-1,26200,,,
절영아파트(215동-217동),1995,10300,2012,10,4,46.27,5,동삼동,510-11,26200,,,
절영아파트(215동-217동),1995,11600,2012,10,4,46.27,8,동삼동,510-11,26200,,,
국제마마뉴비치타운,1995,27000,2012,10,5,146.99,15,동삼동,510-33,26200,,,
대동대교맨션,1980,14000,2012,10,5,52.24,4,대평동1가,1,26200,,,
동삼그린힐,1993,10800,2012,10,5,49.94,13,동삼동,1123,26200,,,
동삼그린힐,1993,10000,2012,10,5,49.94,7,동삼동,1123,26200,,,
조양비취맨션,1985,6700,2012,10,5,48.45,3,동삼동,656,26200,,,
남항화랑맨션,1984,18800,2012,10,8,83.16,1,남항동3가,100,26200,,,
대동대교맨션,1980,15800,2012,10,8,62.05,11,대평동1가,1,26200,,,
동삼그린힐,1993,8350,2012,10,8,41.3,15,동삼동,1123,26200,,,
반도보라,2000,18200,2012,10,8,59.7,11,영선동4가,186-46,26200,,,
삼창파크타운1동2동,1988,9500,2012,10,8,74.43,6,동삼동,363-47,26200,,,
영광골든타워,2001,17800,2012,10,8,84.21,25,봉래동1가,77,26200,,,
동산(1106),1990,13550,2012,10,9,84,4,영선동4가,1106,26200,,,
대동대교맨션,1980,22800,2012,10,10,98.33,3,대평동1가,1,26200,,,
미광마린타워,1992,25800,2012,10,10,84.78,12,봉래동2가,112,26200,,,
원우엔리치빌,2004,22000,2012,10,10,84.9149,15,청학동,489-30,26200,,,
절영아파트(215동-217동),1995,10500,2012,10,10,46.27,15,동삼동,510-11,26200,,,
동삼그린힐,1993,12000,2012,10,11,58.46,7,동삼동,1123,26200,,,
동삼동삼창그린타운(679-1),1996,13300,2012,10,11,59.625,2,동삼동,679-1,26200,,,
동부산아이존빌,2004,32200,2012,10,12,84.949,17,영선동2가,175,26200,,,
절영아파트(208동-214동),1995,9100,2012,10,12,46.27,18,동삼동,510-2,26200,,,
천지해오름,2005,16700,2012,10,12,84.14,11,청학동,214-5,26200,,,
페로스타워,2012,18900,2012,10,12,76.96,2,동삼동,572-2,26200,,,
함지그린,1994,9500,2012,10,12,45.5,16,동삼동,1124,26200,,,
국제마마뉴비치타운,1995,29800,2012,10,13,146.99,9,동삼동,510-33,26200,,,
대성타워,2006,23000,2012,10,13,84.97,4,동삼동,326-9,26200,,,
동삼그린힐,1993,10100,2012,10,13,49.94,11,동삼동,1123,26200,,,
일신마리나,1994,19300,2012,10,15,118.65,12,청학동,85,26200,,,
청운,1977,2800,2012,10,15,36.3,5,청학동,460-2,26200,,,
동삼그린힐,1993,12500,2012,10,16,58.46,8,동삼동,1123,26200,,,
동삼그린힐,1993,10900,2012,10,16,49.94,11,동삼동,1123,26200,,,
동삼절영3,1997,7500,2012,10,16,41.85,17,동삼동,510-37,26200,,,
