단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
경남,1999,43500,2014,6,1,84.96,13,신길동,67-1,11560,,,
당산현대3차,1988,39000,2014,6,1,84.5,4,당산동4가,88,11560,,,
당산현대5차,2000,43000,2014,6,1,59.75,20,당산동4가,30-1,11560,,,
성원,1993,35600,2014,6,1,84.66,18,양평동4가,12,11560,,,
한솔솔파크,2008,41500,2014,6,1,84.89,10,대림동,1123,11560,,,
강변래미안,2002,47450,2014,6,2,79.05,8,당산동,376,11560,,,
강변래미안,2002,57000,2014,6,2,108.15,8,당산동,376,11560,,,
당산대우,1999,16000,2014,6,2,31.73,9,당산동2가,16-1,11560,,,
삼익,1979,39000,2014,6,2,82.65,7,당산동3가,394,11560,,,
선원가와인,2013,37260,2014,6,2,80.434,8,신길동,4943,11560,,,
영등포아트자이,2014,78800,2014,6,2,143.591,7,도림동,821,11560,,,
우성2,1986,31500,2014,6,2,64.4,7,신길동,4518,11560,,,
한신공영,1996,47000,2014,6,2,115.07,6,양평동1가,14-1,11560,,,
현대2차,1990,35800,2014,6,2,80.92,6,양평동3가,79-4,11560,,,
대림동갑을명가아파트,2005,35800,2014,6,3,84.93,9,대림동,1119,11560,,,
문래동삼환,2001,30800,2014,6,3,59.85,6,문래동4가,43,11560,,,
삼익,1974,72000,2014,6,3,123.27,4,여의도동,51,11560,,,
선원가와인,2013,37710,2014,6,3,80.376,11,신길동,4943,11560,,,
양평현대6차,2000,32900,2014,6,3,59.98,2,양평동3가,101,11560,,,
현대3차,1997,32600,2014,6,3,59.83,6,대림동,608-1,11560,,,
당산삼성래미안4차,2003,88000,2014,6,4,161.08,9,당산동5가,42,11560,,,
당산삼성래미안4차,2003,70000,2014,6,4,97.27,21,당산동5가,42,11560,,,
동보,1998,35200,2014,6,4,84.48,16,양평동5가,9-1,11560,,,
두산위브,2004,31500,2014,6,4,59.8,3,영등포동,649,11560,,,
삼성,1984,20800,2014,6,4,41.58,7,신길동,4759,11560,,,
삼성,1984,35500,2014,6,4,73.98,11,신길동,4759,11560,,,
삼성래미안,2001,29950,2014,6,4,59.33,7,신길동,4934,11560,,,
삼호,1998,35300,2014,6,4,84.92,10,양평동3가,66,11560,,,
삼호,1998,29000,2014,6,4,59.96,13,양평동3가,66,11560,,,
양평한신,1996,30750,2014,6,4,59.94,19,양평동5가,76,11560,,,
양평현대6차,2000,41300,2014,6,4,84.94,11,양평동3가,101,11560,,,
현대1차,1986,27500,2014,6,4,64.38,12,문래동6가,46,11560,,,
휴브리지빌딩,2012,11900,2014,6,4,17.97,6,당산동,121-200,11560,,,
당산푸르지오,2004,53000,2014,6,5,79.33,1,영등포동8가,91,11560,,,
문래자이,2001,71000,2014,6,5,121.53,3,문래동3가,54,11560,,,
문래자이,2001,57800,2014,6,5,84.98,6,문래동3가,54,11560,,,
삼환,1999,43600,2014,6,5,84.87,13,영등포동8가,76-1,11560,,,
상아,1983,36150,2014,6,5,58.37,8,당산동5가,4-13,11560,,,
선원가와인,2013,37260,2014,6,5,80.434,7,신길동,4943,11560,,,
