단지명,건축년도,거래금액(만원),계약년,계약월,계약일,전용면적(㎡),층,법정동,지번,시군구코드,거래유형,매수자구분,매도자구분
강촌,1998,82000,2011,2,1,84.77,5,이촌동,402,11170,,,
남산대림,1994,70500,2011,2,1,84.75,4,이태원동,729,11170,,,
삼성래미안,2001,59000,2011,2,1,84.69,9,도원동,23,11170,,,
용산시티파크(1단지),2007,198000,2011,2,1,181.89,24,한강로3가,63-389,11170,,,
이촌동삼성리버스위트,2002,235000,2011,2,1,234.53,8,이촌동,426,11170,,,
청화1,1982,74950,2011,2,1,106.12,8,이태원동,22-2,11170,,,
한가람,1998,110000,2011,2,1,114.96,7,이촌동,404,11170,,,
현대맨숀,1974,89900,2011,2,1,139.97,8,이촌동,301-160,11170,,,
용산파크e-편한세상,2007,89500,2011,2,5,113.31,6,한강로2가,417,11170,,,
한가람,1998,54000,2011,2,5,59.88,2,이촌동,404,11170,,,
왕궁,1974,89000,2011,2,6,102.48,3,이촌동,300-11,11170,,,
삼성래미안,2001,42000,2011,2,7,59.94,22,도원동,23,11170,,,
신동아,1984,95000,2011,2,7,95.66,3,서빙고동,241-21,11170,,,
이안용산프리미어,2007,64000,2011,2,7,84.98,14,문배동,3-3,11170,,,
이촌코오롱(A),1999,51500,2011,2,7,59.82,2,이촌동,412,11170,,,
LG한강자이,2003,188000,2011,2,8,171.74,16,이촌동,430,11170,,,
한강맨숀,1971,125000,2011,2,8,87.54,4,이촌동,300-23,11170,,,
반도,1977,126000,2011,2,9,136.21,8,이촌동,301-170,11170,,,
이촌코오롱(A),1999,80000,2011,2,9,84.78,11,이촌동,412,11170,,,
이촌코오롱(A),1999,52000,2011,2,9,59.82,7,이촌동,412,11170,,,
한가람,1998,85000,2011,2,9,84.96,18,이촌동,404,11170,,,
한강(대우),2000,105000,2011,2,9,134.13,4,이촌동,415,11170,,,
한남힐스테이트,2003,75000,2011,2,9,84.785,8,한남동,807,11170,,,
한가람,1998,52700,2011,2,10,59.88,2,이촌동,404,11170,,,
한남동리첸시아,2004,24500,2011,2,10,32.21,10,한남동,72-1,11170,,,
강촌,1998,78000,2011,2,11,84.905,16,이촌동,402,11170,,,
강촌,1998,95000,2011,2,11,106.645,15,이촌동,402,11170,,,
강촌,1998,52800,2011,2,11,59.12,5,이촌동,402,11170,,,
남산대림,1994,66000,2011,2,11,84.75,1,이태원동,729,11170,,,
리버빌(삼성),2000,64000,2011,2,11,84.74,6,보광동,151,11170,,,
현대플래티앙Ⅰ,2004,80000,2011,2,11,130.3,4,동빙고동,1-67,11170,,,
후암,2002,46000,2011,2,11,84.11,2,후암동,244-106,11170,,,
강촌,1998,84000,2011,2,12,84.905,21,이촌동,402,11170,,,
그린파크(코오롱하늘채),2000,47500,2011,2,12,59.98,4,서빙고동,293,11170,,,
산호,1977,75000,2011,2,12,86.12,3,원효로4가,118-16,11170,,,
우성,1995,54000,2011,2,12,58.2,19,이촌동,399-1,11170,,,
한가람,1998,118000,2011,2,12,114.96,12,이촌동,404,11170,,,
한가람,1998,59000,2011,2,12,59.88,16,이촌동,404,11170,,,
한강(대우),2000,89000,2011,2,12,84.98,18,이촌동,415,11170,,,
GS자이,2005,164928,2011,2,14,223.75,4,청암동,181,11170,,,
강촌,1998,78000,2011,2,14,84.905,16,이촌동,402,11170,,,
남산맨션,1972,62000,2011,2,14,124.5,8,한남동,726-74,11170,,,
삼성래미안,2001,44000,2011,2,14,59.94,20,도원동,23,11170,,,
삼성래미안,2001,56500,2011,2,14,84.69,2,도원동,23,11170,,,
신동아,1984,159000,2011,2,14,166.98,5,서빙고동,241-21,11170,,,
용산파크자이,2005,94000,2011,2,14,99.85,9,한강로1가,50-1,11170,,,
우성,1995,89900,2011,2,14,114.74,4,이촌동,399-1,11170,,,
퀸스리버빌,1999,150000,2011,2,14,199.05,2,이촌동,302-140,11170,,,
한가람,1998,48400,2011,2,14,59.88,1,이촌동,404,11170,,,
금호베스트빌1,2002,62000,2011,2,15,84.94,2,서빙고동,296,11170,,,
남산대림,1994,48500,2011,2,15,59.92,2,이태원동,729,11170,,,
남산대림,1994,48000,2011,2,15,59.92,4,이태원동,729,11170,,,
산호,1977,89000,2011,2,15,113.77,1,원효로4가,118-16,11170,,,
한강(대우),2000,115000,2011,2,15,135.27,23,이촌동,415,11170,,,
한강(대우),2000,83500,2011,2,15,84.98,19,이촌동,415,11170,,,
한강자이에클라트,2006,65000,2011,2,15,80.77,15,한강로3가,16-85,11170,,,
한가람,1998,109000,2011,2,16,114.96,11,이촌동,404,11170,,,
후암미주,1980,46700,2011,2,16,64.26,2,후암동,423-1,11170,,,
후암미주,1980,46700,2011,2,16,64.26,2,후암동,423-1,11170,,,
대림아르빌,2005,61000,2011,2,17,84.64,3,한남동,808,11170,,,
동부센트레빌,2001,63900,2011,2,17,59.99,9,이촌동,418,11170,,,
신동아1,1992,78900,2011,2,17,84.93,12,보광동,448,11170,,,
우성,1995,49000,2011,2,17,58.2,8,이촌동,399-1,11170,,,
동부센트레빌,2001,105000,2011,2,18,100.92,11,이촌동,418,11170,,,
리버빌(삼성),2000,62000,2011,2,18,84.74,12,보광동,151,11170,,,
강촌,1998,49500,2011,2,19,59.12,2,이촌동,402,11170,,,
리버힐삼성,2001,41700,2011,2,19,59.55,12,산천동,193,11170,,,
삼성래미안,2001,62400,2011,2,19,84.69,18,도원동,23,11170,,,
